Yaw,Pitch,Roll,MagX,MagY,MagZ,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
+076.640,+000.110,+179.343,+0.156,+0.611,-0.779,+00.0250,-00.1290,+10.0450,+00.000851,-00.000437,+00.000997
+076.640,+000.111,+179.343,+0.159,+0.605,-0.783,+00.0300,-00.1150,+10.0770,-00.000137,-00.001527,+00.000210
+076.640,+000.111,+179.342,+0.158,+0.610,-0.788,+00.0160,-00.1400,+10.0860,-00.000217,+00.000959,-00.000025
+076.639,+000.111,+179.341,+0.157,+0.612,-0.783,+00.0180,-00.1130,+10.0670,-00.001144,+00.000688,-00.000759
+076.638,+000.111,+179.341,+0.156,+0.606,-0.783,+00.0230,-00.1210,+10.0580,-00.000462,-00.000273,+00.001083
+076.638,+000.110,+179.341,+0.156,+0.609,-0.787,+00.0320,-00.1030,+10.0500,-00.000419,+00.000032,-00.000352
+076.638,+000.111,+179.341,+0.157,+0.610,-0.783,+00.0370,-00.1070,+10.0690,+00.000314,+00.000978,-00.000100
+076.638,+000.111,+179.340,+0.157,+0.607,-0.786,+00.0060,-00.1320,+10.0840,-00.000677,-00.000212,+00.000770
+076.638,+000.110,+179.341,+0.157,+0.610,-0.783,+00.0200,-00.1070,+10.0430,+00.000092,+00.000193,+00.000375
+076.638,+000.110,+179.340,+0.157,+0.606,-0.787,+00.0250,-00.1260,+10.0500,-00.000506,+00.000873,+00.000454
+076.637,+000.111,+179.341,+0.157,+0.612,-0.784,+00.0260,-00.1260,+10.0510,+00.000388,-00.000823,+00.000138
+076.638,+000.112,+179.342,+0.160,+0.611,-0.784,+00.0440,-00.1300,+10.0430,-00.001596,+00.000315,+00.000440
+076.637,+000.113,+179.342,+0.157,+0.607,-0.793,+00.0330,-00.1150,+10.0730,+00.001223,-00.000660,+00.000735
+076.637,+000.112,+179.342,+0.159,+0.611,-0.787,+00.0240,-00.1270,+10.0340,-00.000780,+00.000052,+00.000424
+076.637,+000.111,+179.344,+0.156,+0.606,-0.783,+00.0230,-00.1050,+10.0380,+00.000200,+00.000855,+00.000542
+076.636,+000.110,+179.345,+0.159,+0.611,-0.781,+00.0030,-00.1380,+10.0480,+00.001942,-00.000912,+00.000835
+076.635,+000.110,+179.343,+0.158,+0.612,-0.786,+00.0420,-00.1160,+10.0600,-00.000762,+00.000292,-00.000637
+076.635,+000.111,+179.344,+0.159,+0.611,-0.784,+00.0370,-00.1200,+10.0360,+00.001299,+00.000406,+00.001854
+076.635,+000.111,+179.343,+0.158,+0.607,-0.784,+00.0200,-00.1320,+10.0370,-00.000553,+00.000309,+00.000253
+076.634,+000.112,+179.343,+0.157,+0.615,-0.786,+00.0230,-00.1200,+10.0630,-00.000613,+00.000918,-00.000279
+076.634,+000.110,+179.344,+0.157,+0.614,-0.784,+00.0030,-00.1170,+10.0680,-00.000251,-00.001021,+00.000954
+076.633,+000.109,+179.345,+0.159,+0.614,-0.784,+00.0220,-00.1150,+10.0390,+00.000847,+00.000561,+00.000506
+076.633,+000.108,+179.346,+0.158,+0.611,-0.784,+00.0190,-00.1240,+10.0230,+00.001638,+00.000950,-00.000412
+076.634,+000.108,+179.345,+0.158,+0.612,-0.784,+00.0120,-00.1180,+10.0340,-00.000542,-00.000290,-00.000433
+076.633,+000.107,+179.344,+0.158,+0.608,-0.784,-00.0210,-00.1150,+10.0400,-00.000143,-00.000271,+00.001239
+076.633,+000.107,+179.343,+0.159,+0.607,-0.785,+00.0360,-00.1240,+10.0620,+00.001082,+00.001218,+00.000990
+076.633,+000.108,+179.344,+0.159,+0.607,-0.785,+00.0060,-00.1140,+10.0900,-00.000451,+00.000414,+00.001071
+076.632,+000.108,+179.343,+0.158,+0.610,-0.790,+00.0120,-00.1310,+10.0630,-00.001254,-00.000231,+00.001830
+076.632,+000.108,+179.343,+0.161,+0.611,-0.788,+00.0110,-00.1160,+10.0490,+00.000101,+00.000952,-00.000581
+076.632,+000.108,+179.344,+0.159,+0.613,-0.785,+00.0220,-00.1280,+10.0640,+00.000414,-00.000423,+00.000503
+076.632,+000.108,+179.344,+0.159,+0.613,-0.784,+00.0210,-00.1100,+10.0330,-00.001298,+00.000075,+00.000352
+076.631,+000.108,+179.344,+0.158,+0.607,-0.783,+00.0090,-00.1300,+10.0730,+00.000175,-00.000487,-00.000296
+076.630,+000.108,+179.344,+0.158,+0.607,-0.780,+00.0010,-00.1120,+10.0710,+00.001326,-00.000188,+00.000624
+076.630,+000.108,+179.343,+0.159,+0.612,-0.781,+00.0180,-00.1280,+10.0490,-00.000463,-00.000592,+00.000512
+076.630,+000.108,+179.343,+0.158,+0.605,-0.785,+00.0330,-00.0790,+10.0590,+00.000905,-00.000100,+00.000537
+076.629,+000.109,+179.344,+0.154,+0.609,-0.782,+00.0470,-00.1200,+10.0360,+00.000580,-00.001111,+00.001301
+076.628,+000.110,+179.343,+0.158,+0.607,-0.787,+00.0190,-00.1360,+10.0660,+00.000052,-00.000556,+00.000113
+076.627,+000.109,+179.342,+0.158,+0.610,-0.787,+00.0000,-00.1390,+10.0780,+00.000380,+00.000320,-00.000029
+076.627,+000.108,+179.340,+0.158,+0.618,-0.786,+00.0090,-00.1210,+10.0380,-00.000436,-00.000334,+00.000279
+076.627,+000.108,+179.338,+0.157,+0.618,-0.786,+00.0200,-00.1190,+10.0270,+00.000025,+00.000287,+00.000288
+076.626,+000.107,+179.338,+0.160,+0.612,-0.781,+00.0170,-00.0950,+10.0630,+00.000668,-00.000700,+00.001914
+076.625,+000.107,+179.338,+0.157,+0.610,-0.783,+00.0320,-00.1230,+10.0510,-00.000364,+00.000662,+00.000160
+076.626,+000.106,+179.338,+0.158,+0.606,-0.778,+00.0320,-00.1190,+10.0750,-00.000657,+00.001052,-00.000339
+076.626,+000.106,+179.336,+0.157,+0.610,-0.787,+00.0150,-00.1320,+10.0620,-00.000583,-00.000467,-00.000118
+076.625,+000.106,+179.335,+0.158,+0.608,-0.786,+00.0180,-00.1400,+10.0470,+00.000287,+00.000827,+00.000123
+076.625,+000.106,+179.334,+0.160,+0.607,-0.783,+00.0210,-00.1190,+10.0670,-00.000906,+00.000988,+00.000778
+076.625,+000.107,+179.334,+0.158,+0.612,-0.783,+00.0150,-00.0950,+10.0840,-00.000484,-00.001371,+00.000668
+076.624,+000.107,+179.335,+0.156,+0.606,-0.787,+00.0180,-00.1070,+10.0710,+00.000023,+00.000514,+00.000484
+076.624,+000.106,+179.336,+0.158,+0.607,-0.780,+00.0270,-00.1030,+10.0370,+00.000010,+00.000305,-00.000310
+076.623,+000.105,+179.335,+0.158,+0.610,-0.783,+00.0360,-00.1110,+10.0190,+00.000796,-00.000660,+00.000387
+076.622,+000.106,+179.337,+0.157,+0.611,-0.777,+00.0070,-00.1170,+10.0720,+00.000436,+00.000230,-00.000081
+076.621,+000.105,+179.337,+0.159,+0.611,-0.780,+00.0350,-00.1150,+10.0520,+00.000011,+00.000352,+00.000475
+076.621,+000.106,+179.336,+0.158,+0.614,-0.783,+00.0320,-00.1270,+10.0680,-00.000437,-00.000687,+00.001118
+076.620,+000.105,+179.336,+0.157,+0.613,-0.787,+00.0130,-00.1000,+10.0630,-00.000123,-00.001010,+00.001511
+076.620,+000.105,+179.336,+0.158,+0.613,-0.784,+00.0310,-00.1170,+10.0500,+00.000504,+00.000204,+00.000281
+076.619,+000.105,+179.336,+0.154,+0.611,-0.783,+00.0090,-00.1200,+10.0460,-00.000868,+00.000257,+00.001444
+076.618,+000.105,+179.336,+0.159,+0.614,-0.783,+00.0400,-00.1140,+10.0640,+00.000581,+00.000503,+00.000899
+076.617,+000.105,+179.337,+0.156,+0.610,-0.783,+00.0120,-00.1260,+10.0500,+00.000779,+00.001091,-00.000157
+076.617,+000.104,+179.338,+0.159,+0.605,-0.783,+00.0230,-00.1370,+10.0680,-00.001089,+00.000149,-00.000461
+076.617,+000.103,+179.338,+0.158,+0.618,-0.784,+00.0010,-00.1210,+10.0330,+00.000750,+00.000642,+00.000248
+076.617,+000.103,+179.338,+0.158,+0.604,-0.784,+00.0300,-00.1150,+10.0480,+00.000994,-00.000498,+00.000385
+076.617,+000.103,+179.337,+0.157,+0.608,-0.790,+00.0190,-00.1080,+10.0700,-00.000529,-00.000059,+00.001123
+076.618,+000.102,+179.336,+0.158,+0.612,-0.784,+00.0290,-00.1240,+10.0210,-00.000470,+00.000486,-00.000411
+076.617,+000.101,+179.337,+0.156,+0.606,-0.784,+00.0150,-00.1340,+10.0520,+00.001202,+00.000099,+00.001597
+076.616,+000.101,+179.335,+0.158,+0.606,-0.785,+00.0060,-00.1240,+10.0700,-00.001306,-00.001853,+00.000759
+076.616,+000.101,+179.335,+0.159,+0.610,-0.783,+00.0380,-00.1230,+10.0370,-00.000478,-00.000572,+00.000867
+076.615,+000.101,+179.334,+0.159,+0.607,-0.788,+00.0200,-00.0970,+10.0590,+00.001076,-00.000255,+00.000537
+076.615,+000.101,+179.333,+0.157,+0.610,-0.781,+00.0340,-00.1300,+10.0750,-00.000927,+00.001067,+00.000617
+076.614,+000.102,+179.334,+0.159,+0.604,-0.785,+00.0160,-00.1160,+10.0450,-00.000574,+00.000951,+00.000632
+076.614,+000.102,+179.333,+0.157,+0.610,-0.783,+00.0000,-00.1230,+10.0530,+00.000148,+00.000052,-00.000266
+076.613,+000.100,+179.334,+0.157,+0.612,-0.786,+00.0010,-00.1240,+10.0240,+00.000553,+00.000817,-00.000657
+076.613,+000.100,+179.334,+0.157,+0.604,-0.787,+00.0130,-00.1080,+10.0150,+00.001537,+00.000216,+00.001142
+076.612,+000.099,+179.334,+0.156,+0.615,-0.783,+00.0180,-00.1270,+10.0390,+00.000363,-00.000299,+00.001630
+076.612,+000.099,+179.333,+0.158,+0.607,-0.781,+00.0280,-00.1250,+10.0250,-00.001023,+00.000102,-00.000536
+076.611,+000.100,+179.334,+0.157,+0.610,-0.787,+00.0240,-00.1190,+10.0650,-00.000812,+00.000562,+00.000726
+076.611,+000.100,+179.334,+0.160,+0.614,-0.783,+00.0090,-00.1270,+10.0620,+00.000765,-00.000527,+00.001252
+076.611,+000.100,+179.334,+0.157,+0.614,-0.783,+00.0230,-00.1100,+09.9840,+00.001515,+00.000513,-00.000063
+076.611,+000.100,+179.335,+0.160,+0.615,-0.785,+00.0290,-00.1200,+10.0540,-00.000454,+00.001366,+00.000302
+076.610,+000.100,+179.335,+0.158,+0.608,-0.783,+00.0110,-00.1280,+10.0710,-00.000865,-00.000150,+00.000566
+076.609,+000.100,+179.334,+0.158,+0.610,-0.784,-00.0030,-00.1220,+10.0850,-00.000517,-00.000823,+00.000835
+076.609,+000.099,+179.334,+0.157,+0.614,-0.783,+00.0300,-00.1040,+10.0290,-00.000207,+00.001197,+00.000535
+076.610,+000.100,+179.334,+0.158,+0.606,-0.790,+00.0370,-00.1030,+10.0730,-00.001184,+00.000055,-00.000519
+076.610,+000.100,+179.334,+0.157,+0.608,-0.784,+00.0280,-00.0900,+10.0740,-00.000855,+00.000434,-00.000695
+076.609,+000.100,+179.334,+0.159,+0.607,-0.790,+00.0050,-00.1130,+10.0460,-00.001225,+00.000887,+00.001410
+076.609,+000.100,+179.335,+0.158,+0.614,-0.783,+00.0230,-00.1070,+10.0560,+00.000180,+00.000873,+00.000420
+076.608,+000.101,+179.336,+0.156,+0.609,-0.780,+00.0220,-00.1200,+10.0530,-00.000212,-00.000723,+00.000322
+076.608,+000.100,+179.335,+0.158,+0.612,-0.784,+00.0250,-00.1120,+10.0810,-00.001371,+00.000681,-00.000104
+076.608,+000.100,+179.335,+0.157,+0.610,-0.787,+00.0260,-00.1210,+10.0340,-00.000301,-00.000847,+00.000642
+076.607,+000.101,+179.334,+0.156,+0.612,-0.781,+00.0280,-00.1120,+10.0640,-00.001773,-00.000325,+00.001173
+076.608,+000.101,+179.334,+0.157,+0.612,-0.787,+00.0300,-00.1360,+10.0480,+00.000395,+00.000096,-00.000787
+076.608,+000.101,+179.333,+0.159,+0.607,-0.785,+00.0120,-00.1130,+10.0630,-00.000372,+00.000135,+00.000456
+076.607,+000.100,+179.333,+0.157,+0.617,-0.780,+00.0290,-00.1330,+10.0700,-00.000902,+00.001904,+00.000644
+076.607,+000.101,+179.333,+0.158,+0.610,-0.787,+00.0270,-00.0980,+10.0720,-00.000630,-00.000188,+00.000497
+076.607,+000.102,+179.333,+0.158,+0.610,-0.783,+00.0150,-00.1260,+10.0900,-00.000166,-00.000155,+00.000189
+076.606,+000.102,+179.333,+0.158,+0.613,-0.787,+00.0300,-00.1270,+10.0550,-00.000273,-00.000968,+00.000736
+076.606,+000.102,+179.332,+0.157,+0.613,-0.788,+00.0140,-00.1050,+10.1010,+00.000038,+00.000403,+00.000787
+076.606,+000.102,+179.333,+0.158,+0.611,-0.787,+00.0070,-00.1070,+10.0620,-00.000119,-00.000290,-00.000108
+076.606,+000.102,+179.333,+0.158,+0.617,-0.783,+00.0200,-00.1260,+10.0500,+00.000898,+00.000186,+00.000343
+076.605,+000.102,+179.335,+0.157,+0.607,-0.786,+00.0260,-00.1340,+10.0450,+00.000936,-00.001617,+00.000858
+076.606,+000.102,+179.334,+0.157,+0.610,-0.784,+00.0120,-00.1270,+10.0300,-00.000125,+00.000421,+00.000171
+076.605,+000.102,+179.334,+0.160,+0.606,-0.783,+00.0470,-00.1160,+10.0440,+00.000630,+00.000401,+00.000004
+076.605,+000.103,+179.335,+0.159,+0.604,-0.781,+00.0160,-00.1140,+10.0770,+00.000010,+00.000246,-00.001593
+076.605,+000.102,+179.335,+0.158,+0.610,-0.783,+00.0220,-00.1130,+10.0560,+00.000144,+00.000545,+00.001269
+076.604,+000.101,+179.335,+0.159,+0.610,-0.787,+00.0260,-00.1230,+10.0590,-00.000408,-00.000834,+00.000612
+076.604,+000.102,+179.334,+0.158,+0.610,-0.790,+00.0430,-00.1050,+10.0570,-00.000139,-00.000153,+00.000830
+076.604,+000.104,+179.336,+0.157,+0.609,-0.781,+00.0110,-00.0990,+10.0250,-00.000157,+00.000044,-00.000124
+076.604,+000.106,+179.335,+0.158,+0.613,-0.786,+00.0030,-00.1130,+10.0460,+00.000286,-00.000355,+00.000991
+076.604,+000.104,+179.335,+0.157,+0.612,-0.781,+00.0040,-00.1210,+10.0490,-00.001267,+00.001000,+00.000475
+076.604,+000.104,+179.335,+0.159,+0.617,-0.783,+00.0180,-00.1090,+10.0500,+00.000291,-00.000255,+00.001113
+076.604,+000.104,+179.335,+0.158,+0.611,-0.784,+00.0210,-00.1210,+10.0410,-00.001209,+00.000157,+00.000127
+076.604,+000.104,+179.335,+0.157,+0.610,-0.781,+00.0280,-00.1310,+10.0510,-00.000347,+00.000893,+00.000679
+076.603,+000.104,+179.334,+0.157,+0.613,-0.784,+00.0190,-00.1110,+10.0700,+00.000519,-00.000346,+00.001144
+076.602,+000.105,+179.335,+0.157,+0.611,-0.784,+00.0300,-00.1160,+10.0440,-00.000268,-00.000038,+00.000904
+076.602,+000.105,+179.337,+0.160,+0.612,-0.781,+00.0140,-00.1030,+10.0490,+00.000010,+00.000205,+00.000347
+076.601,+000.106,+179.338,+0.157,+0.607,-0.784,+00.0160,-00.1130,+10.0610,+00.000390,+00.001030,-00.000208
+076.601,+000.106,+179.337,+0.154,+0.614,-0.786,+00.0280,-00.0980,+10.0460,+00.001418,-00.000893,-00.000334
+076.601,+000.106,+179.338,+0.157,+0.611,-0.784,-00.0050,-00.1330,+10.0100,+00.000140,+00.000833,+00.000804
+076.600,+000.104,+179.337,+0.161,+0.613,-0.787,+00.0020,-00.1110,+10.0580,+00.000356,-00.000391,-00.000508
+076.601,+000.104,+179.337,+0.158,+0.611,-0.786,+00.0350,-00.1060,+10.0600,-00.000931,-00.000038,-00.000600
+076.600,+000.105,+179.337,+0.157,+0.613,-0.783,+00.0180,-00.1180,+10.0570,-00.000432,-00.001132,+00.000761
+076.599,+000.105,+179.337,+0.157,+0.611,-0.781,+00.0280,-00.0970,+10.0670,+00.000296,+00.001534,+00.000608
+076.599,+000.104,+179.337,+0.160,+0.614,-0.785,+00.0140,-00.1210,+10.0620,+00.000161,+00.001395,-00.000627
+076.598,+000.105,+179.337,+0.158,+0.610,-0.784,+00.0150,-00.1160,+10.0620,-00.000070,+00.000391,+00.000383
+076.598,+000.106,+179.338,+0.157,+0.612,-0.781,+00.0130,-00.1410,+10.0230,+00.001135,+00.000458,+00.000148
+076.597,+000.107,+179.337,+0.158,+0.614,-0.783,-00.0040,-00.1220,+10.0360,-00.001042,-00.000668,+00.001056
+076.597,+000.105,+179.337,+0.156,+0.611,-0.781,+00.0140,-00.1250,+10.0500,-00.000801,+00.001530,+00.000030
+076.597,+000.104,+179.338,+0.157,+0.605,-0.786,+00.0150,-00.1180,+10.0420,+00.000554,+00.000273,-00.001075
+076.597,+000.105,+179.340,+0.157,+0.605,-0.784,+00.0160,-00.1070,+10.0660,+00.001022,-00.000295,+00.000105
+076.596,+000.106,+179.340,+0.157,+0.608,-0.787,+00.0100,-00.1210,+10.0640,-00.000481,+00.000731,-00.000383
+076.595,+000.106,+179.339,+0.156,+0.606,-0.784,+00.0140,-00.1060,+10.0720,-00.000177,-00.000435,+00.001824
+076.595,+000.107,+179.339,+0.159,+0.613,-0.788,+00.0250,-00.1070,+10.0380,+00.000433,-00.000177,-00.000267
+076.594,+000.106,+179.339,+0.159,+0.612,-0.781,+00.0270,-00.1130,+10.0500,+00.000119,+00.001846,-00.001094
+076.595,+000.107,+179.339,+0.157,+0.610,-0.787,+00.0040,-00.1150,+10.0320,-00.000427,+00.001155,+00.000669
+076.594,+000.106,+179.339,+0.158,+0.610,-0.787,+00.0240,-00.1180,+10.0490,-00.000467,+00.000481,+00.000617
+076.594,+000.106,+179.339,+0.159,+0.607,-0.787,-00.0040,-00.1200,+10.0350,-00.000936,-00.000877,+00.000289
+076.594,+000.106,+179.339,+0.156,+0.606,-0.780,+00.0160,-00.1120,+10.0650,-00.000074,-00.000925,+00.000549
+076.593,+000.106,+179.340,+0.160,+0.604,-0.787,+00.0230,-00.1060,+10.0680,+00.000365,-00.000290,+00.000794
+076.592,+000.107,+179.341,+0.156,+0.609,-0.783,+00.0100,-00.1140,+10.0670,+00.000799,-00.000346,+00.001342
+076.592,+000.107,+179.340,+0.161,+0.608,-0.787,+00.0360,-00.1100,+10.0600,+00.000005,-00.000764,+00.000571
+076.591,+000.107,+179.340,+0.156,+0.609,-0.781,+00.0270,-00.1130,+10.0540,-00.000990,-00.000013,+00.001483
+076.591,+000.107,+179.341,+0.158,+0.611,-0.783,+00.0220,-00.1320,+10.0430,-00.000190,+00.000594,+00.000203
+076.590,+000.108,+179.340,+0.159,+0.615,-0.786,+00.0290,-00.1190,+10.0590,-00.000644,-00.001649,-00.000246
+076.590,+000.108,+179.340,+0.158,+0.608,-0.780,+00.0030,-00.1330,+10.0610,+00.001045,+00.000010,+00.000671
+076.590,+000.108,+179.341,+0.159,+0.607,-0.784,+00.0330,-00.1140,+10.0360,+00.001107,-00.000680,+00.000786
+076.590,+000.107,+179.342,+0.158,+0.608,-0.783,+00.0070,-00.0930,+10.0180,+00.000547,+00.001762,+00.000964
+076.590,+000.105,+179.343,+0.158,+0.607,-0.780,+00.0360,-00.1220,+10.0720,+00.000909,+00.000569,-00.000641
+076.590,+000.105,+179.343,+0.160,+0.613,-0.787,+00.0190,-00.1180,+10.0480,-00.000376,+00.000733,+00.001344
+076.590,+000.106,+179.343,+0.157,+0.611,-0.783,+00.0150,-00.1000,+10.0590,+00.000031,+00.000132,-00.000507
+076.590,+000.105,+179.343,+0.158,+0.610,-0.787,+00.0250,-00.0980,+10.0900,+00.000534,+00.000745,+00.000509
+076.590,+000.105,+179.344,+0.157,+0.605,-0.786,+00.0020,-00.1140,+10.0480,+00.000466,+00.000134,+00.000054
+076.589,+000.105,+179.345,+0.157,+0.607,-0.783,+00.0280,-00.1220,+10.0220,+00.000770,-00.000499,+00.000402
+076.589,+000.106,+179.344,+0.158,+0.606,-0.784,+00.0200,-00.1310,+10.0430,+00.001152,-00.000640,+00.000305
+076.588,+000.108,+179.343,+0.158,+0.612,-0.783,+00.0250,-00.1100,+10.0680,+00.001303,-00.000774,+00.000417
+076.588,+000.108,+179.344,+0.159,+0.607,-0.780,+00.0010,-00.1200,+10.0210,+00.000043,+00.000507,+00.000092
+076.588,+000.108,+179.343,+0.154,+0.609,-0.782,+00.0100,-00.1070,+10.0630,+00.000270,-00.000292,+00.000179
+076.587,+000.107,+179.344,+0.155,+0.617,-0.791,+00.0110,-00.1140,+10.0530,+00.000537,+00.000265,+00.001164
+076.588,+000.108,+179.343,+0.157,+0.608,-0.780,+00.0330,-00.1070,+10.0680,-00.000803,-00.000243,-00.000151
+076.588,+000.108,+179.343,+0.158,+0.615,-0.783,+00.0000,-00.1130,+10.0330,-00.000383,+00.000335,-00.000680
+076.588,+000.109,+179.342,+0.157,+0.612,-0.780,+00.0320,-00.1110,+10.0360,-00.000272,-00.000912,-00.000636
+076.588,+000.109,+179.342,+0.158,+0.613,-0.784,-00.0050,-00.1150,+10.0510,+00.000475,+00.000293,+00.000990
+076.587,+000.109,+179.342,+0.158,+0.612,-0.786,+00.0170,-00.1070,+10.0760,-00.000061,+00.000440,-00.000436
+076.588,+000.109,+179.342,+0.158,+0.608,-0.781,+00.0070,-00.1120,+10.0660,+00.000050,-00.000850,+00.000142
+076.586,+000.108,+179.343,+0.158,+0.606,-0.788,+00.0120,-00.1260,+10.0580,-00.000888,+00.000601,-00.000151
+076.587,+000.106,+179.341,+0.160,+0.610,-0.781,-00.0060,-00.1210,+10.0420,-00.001056,-00.000094,-00.000161
+076.586,+000.105,+179.341,+0.158,+0.610,-0.790,+00.0190,-00.0910,+10.0400,-00.000518,+00.001085,+00.000400
+076.586,+000.105,+179.342,+0.157,+0.613,-0.781,+00.0170,-00.1160,+10.0320,-00.000408,+00.000645,+00.000408
+076.585,+000.106,+179.341,+0.158,+0.610,-0.788,+00.0180,-00.1270,+10.0330,-00.000403,+00.000949,+00.000871
+076.584,+000.107,+179.342,+0.157,+0.608,-0.786,+00.0330,-00.1050,+10.0890,+00.001023,-00.000767,+00.000923
+076.584,+000.107,+179.342,+0.156,+0.605,-0.784,+00.0230,-00.0970,+10.0600,-00.000273,+00.001363,+00.000290
+076.582,+000.107,+179.343,+0.157,+0.606,-0.781,+00.0190,-00.1200,+10.0590,-00.000119,+00.000780,+00.002809
+076.582,+000.108,+179.343,+0.158,+0.608,-0.784,+00.0220,-00.1200,+10.0650,-00.000177,-00.000291,+00.001046
+076.582,+000.108,+179.343,+0.157,+0.608,-0.780,+00.0260,-00.1190,+10.0440,-00.000133,-00.000356,-00.000358
+076.581,+000.108,+179.343,+0.157,+0.606,-0.784,+00.0350,-00.1170,+10.0380,+00.000226,-00.000283,-00.000557
+076.581,+000.109,+179.343,+0.156,+0.611,-0.783,+00.0260,-00.1030,+10.0570,-00.000698,-00.000778,+00.001704
+076.581,+000.108,+179.343,+0.158,+0.611,-0.784,+00.0210,-00.1120,+10.0460,+00.000340,+00.000809,+00.000783
+076.581,+000.108,+179.342,+0.160,+0.614,-0.784,+00.0280,-00.1160,+10.0520,-00.000548,+00.000871,+00.000445
+076.580,+000.109,+179.342,+0.156,+0.615,-0.784,+00.0040,-00.1130,+10.0610,-00.000865,+00.000124,-00.000637
+076.580,+000.108,+179.341,+0.159,+0.608,-0.788,+00.0310,-00.1040,+10.0740,+00.000078,-00.000118,+00.000542
+076.579,+000.109,+179.343,+0.157,+0.607,-0.780,+00.0270,-00.1100,+10.0440,-00.001162,-00.001006,+00.001092
+076.578,+000.109,+179.342,+0.158,+0.611,-0.787,-00.0030,-00.1160,+10.0830,+00.000462,+00.000479,+00.001905
+076.579,+000.108,+179.340,+0.157,+0.608,-0.786,+00.0380,-00.0970,+10.0750,-00.000922,+00.000322,+00.001000
+076.579,+000.109,+179.341,+0.158,+0.613,-0.788,+00.0180,-00.0990,+10.0530,-00.001606,+00.000135,-00.000518
+076.577,+000.108,+179.343,+0.157,+0.611,-0.783,+00.0330,-00.1000,+10.0580,+00.001019,+00.000157,+00.000663
+076.577,+000.108,+179.343,+0.156,+0.607,-0.791,+00.0050,-00.1130,+10.0480,-00.000927,-00.000433,+00.000262
+076.578,+000.109,+179.343,+0.157,+0.607,-0.781,+00.0310,-00.1210,+10.0610,+00.000517,-00.000079,+00.000557
+076.577,+000.109,+179.342,+0.158,+0.604,-0.781,+00.0140,-00.0960,+10.0770,+00.000938,+00.000316,-00.000423
+076.578,+000.109,+179.342,+0.159,+0.607,-0.784,+00.0010,-00.1190,+10.0980,+00.001147,-00.000252,-00.000190
+076.578,+000.108,+179.342,+0.158,+0.613,-0.783,+00.0170,-00.0910,+10.0620,-00.000765,+00.000606,+00.000931
+076.579,+000.109,+179.342,+0.158,+0.610,-0.784,+00.0130,-00.1150,+10.0360,-00.000823,-00.000947,-00.000768
+076.578,+000.109,+179.342,+0.158,+0.607,-0.788,+00.0180,-00.1260,+10.0220,-00.000399,+00.000827,-00.000562
+076.578,+000.109,+179.342,+0.160,+0.611,-0.785,+00.0170,-00.1050,+10.0560,+00.000708,+00.001201,+00.000704
+076.577,+000.110,+179.343,+0.158,+0.611,-0.784,+00.0340,-00.1020,+10.0680,-00.000253,+00.000206,+00.001743
+076.577,+000.109,+179.343,+0.159,+0.607,-0.780,+00.0320,-00.1100,+10.0650,-00.000113,+00.000818,+00.000563
+076.577,+000.109,+179.343,+0.158,+0.611,-0.781,+00.0330,-00.1030,+10.0620,-00.001528,+00.000658,-00.001048
+076.578,+000.109,+179.344,+0.158,+0.610,-0.784,+00.0260,-00.1270,+10.0600,+00.000620,+00.000563,-00.000193
+076.578,+000.107,+179.344,+0.158,+0.610,-0.784,+00.0250,-00.1050,+10.0290,+00.000091,+00.000543,+00.000055
+076.577,+000.107,+179.344,+0.158,+0.611,-0.783,+00.0210,-00.1220,+10.0370,+00.000689,+00.000382,+00.000699
+076.576,+000.107,+179.343,+0.159,+0.611,-0.785,+00.0110,-00.1180,+10.0710,-00.000885,+00.000255,+00.001795
+076.576,+000.107,+179.343,+0.159,+0.611,-0.787,+00.0330,-00.1130,+10.0460,+00.000016,-00.000345,+00.000347
+076.576,+000.106,+179.343,+0.159,+0.608,-0.785,+00.0180,-00.1320,+10.0410,+00.000505,+00.000074,+00.000514
+076.575,+000.106,+179.342,+0.162,+0.610,-0.784,+00.0070,-00.1090,+10.0780,-00.000339,-00.000730,+00.001104
+076.575,+000.107,+179.341,+0.157,+0.612,-0.784,+00.0130,-00.1180,+10.0610,-00.001193,-00.000316,+00.000520
+076.575,+000.107,+179.341,+0.157,+0.608,-0.786,+00.0350,-00.1310,+10.0600,-00.001075,-00.000400,-00.000805
+076.575,+000.108,+179.340,+0.158,+0.607,-0.783,+00.0230,-00.1170,+10.0590,+00.000484,+00.000734,+00.000276
+076.573,+000.108,+179.341,+0.157,+0.613,-0.784,+00.0070,-00.1090,+10.0660,+00.001047,-00.000635,+00.000712
+076.574,+000.109,+179.340,+0.157,+0.612,-0.780,+00.0120,-00.1040,+10.0320,-00.001028,+00.000941,-00.000347
+076.574,+000.109,+179.341,+0.159,+0.614,-0.787,+00.0400,-00.1180,+10.0390,+00.001211,-00.000975,+00.000139
+076.574,+000.109,+179.340,+0.157,+0.608,-0.786,+00.0460,-00.0990,+10.0630,-00.000060,+00.001179,-00.000435
+076.574,+000.109,+179.340,+0.159,+0.606,-0.784,+00.0300,-00.0980,+10.0560,-00.000372,+00.000250,+00.000293
+076.574,+000.109,+179.341,+0.159,+0.611,-0.783,+00.0090,-00.1370,+10.0700,-00.000158,-00.000698,+00.000692
+076.574,+000.109,+179.340,+0.159,+0.610,-0.784,-00.0020,-00.1030,+10.0350,-00.000930,+00.000972,+00.000996
