TimeStartup,QuatX,QuatY,QuatZ,QuatS,GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ,MagX,MagY,MagZ,Temperature,Pressure
10931097507000,+0.9544529,-2.98262E-001,-3.15493E-003,+7.01596E-003,+00.002957,-00.005159,-00.006382,+00.1341,+00.0503,+10.0974,+0.064,-0.066,-0.782,+024.48,+100.49
10931098757000,+0.9544529,-2.98262E-001,-3.15493E-003,+7.01596E-003,+00.004611,-00.005640,+00.000679,-00.1053,-00.1415,+10.0410,-0.166,+0.039,-0.661,+024.48,+100.49
10931100006000,+0.9544528,-2.98263E-001,-3.14842E-003,+7.01955E-003,+00.000747,-00.003140,+00.001883,-00.0990,-00.3515,+10.0571,-0.166,+0.039,-0.661,+024.48,+100.48
10931101257000,+0.9544528,-2.98263E-001,-3.14842E-003,+7.01955E-003,+00.001954,-00.010212,-00.001572,-00.1081,+00.0279,+10.2214,-0.166,+0.039,-0.661,+024.48,+100.48
10931102507000,+0.9544563,-2.98252E-001,-3.17083E-003,+7.00815E-003,+00.001420,-00.007160,-00.004450,-00.4476,-00.1695,+10.2304,-0.166,+0.039,-0.661,+024.48,+100.48
10931103756000,+0.9544563,-2.98252E-001,-3.17083E-003,+7.00815E-003,-00.005562,-00.000693,-00.003692,-00.1088,+00.0348,+10.1094,-0.225,+0.265,-0.605,+024.48,+100.49
10931105007000,+0.9544525,-2.98264E-001,-3.16108E-003,+7.02714E-003,-00.004071,-00.004121,+00.000260,+00.3653,+00.3083,+10.1073,-0.225,+0.265,-0.605,+024.48,+100.49
10931106257000,+0.9544525,-2.98264E-001,-3.16108E-003,+7.02714E-003,-00.001729,-00.002650,+00.003682,+00.2072,+00.1480,+10.1243,-0.225,+0.265,-0.605,+024.47,+100.49
10931107507000,+0.9544549,-2.98256E-001,-3.16003E-003,+7.02546E-003,-00.006106,+00.006772,+00.001662,+00.2472,-00.0976,+10.1415,-0.161,+0.451,-0.600,+024.47,+100.47
10931108756000,+0.9544549,-2.98256E-001,-3.16003E-003,+7.02546E-003,-00.003157,+00.004521,+00.000422,+00.4797,-00.0808,+10.1939,-0.161,+0.451,-0.600,+024.47,+100.47
