TimeStartup,QuatX,QuatY,QuatZ,QuatS,GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ,MagX,MagY,MagZ,Temperature,Pressure
133596257000,+0.8555912,+5.17619E-001,+2.07053E-003,+5.48902E-003,-00.001083,-00.000455,+00.000460,+00.0119,-00.1111,+10.0779,+0.327,+0.503,-0.867,+025.52,+101.12
133597507000,+0.855591,+5.17619E-001,+2.06996E-003,+5.48790E-003,-00.000762,-00.001284,+00.000247,+00.0274,-00.1127,+10.0892,+0.327,+0.503,-0.867,+025.52,+101.12
133598757000,+0.855591,+5.17619E-001,+2.06996E-003,+5.48790E-003,-00.000194,-00.001413,-00.000597,+00.0160,-00.1107,+10.0850,+0.359,+0.423,-0.895,+025.53,+101.12
133600007000,+0.855591,+5.17619E-001,+2.06869E-003,+5.48753E-003,+00.000476,-00.001245,-00.000160,+00.0419,-00.1025,+10.0738,+0.359,+0.423,-0.895,+025.53,+101.12
133601257000,+0.855591,+5.17619E-001,+2.06869E-003,+5.48753E-003,+00.001366,-00.001337,+00.000511,+00.0266,-00.1076,+10.0709,+0.359,+0.423,-0.895,+025.52,+101.12
133602507000,+0.8555917,+5.17618E-001,+2.06112E-003,+5.48506E-003,+00.001374,-00.000316,+00.000524,+00.0142,-00.1143,+10.0588,+0.379,+0.342,-0.921,+025.52,+101.12
133603756000,+0.8555917,+5.17618E-001,+2.06112E-003,+5.48506E-003,+00.001239,+00.000546,+00.001183,+00.0276,-00.1038,+10.0493,+0.379,+0.342,-0.921,+025.51,+101.12
133605007000,+0.8555921,+5.17618E-001,+2.06126E-003,+5.48409E-003,+00.001290,+00.000289,+00.000824,+00.0122,-00.1345,+10.0410,+0.379,+0.342,-0.921,+025.51,+101.12
133606257000,+0.8555921,+5.17618E-001,+2.06126E-003,+5.48409E-003,+00.001170,+00.000397,+00.000582,+00.0220,-00.1297,+10.0295,+0.379,+0.342,-0.921,+025.51,+101.12
133607506000,+0.8555928,+5.17616E-001,+2.06445E-003,+5.48629E-003,+00.000854,-00.000105,+00.000919,+00.0258,-00.1184,+10.0339,+0.383,+0.266,-0.921,+025.51,+101.12
133608756000,+0.8555928,+5.17616E-001,+2.06445E-003,+5.48629E-003,+00.000550,-00.000472,-00.000028,+00.0220,-00.1452,+10.0481,+0.383,+0.266,-0.921,+025.51,+101.12
133610006000,+0.8555911,+5.17619E-001,+2.06651E-003,+5.48732E-003,-00.000233,+00.000150,-00.000729,+00.0267,-00.1129,+10.0636,+0.383,+0.266,-0.921,+025.51,+101.12
133611257000,+0.8555911,+5.17619E-001,+2.06651E-003,+5.48732E-003,-00.000868,+00.000464,-00.001005,+00.0287,-00.1257,+10.0562,+0.373,+0.192,-0.933,+025.51,+101.12
133612506000,+0.8555921,+5.17617E-001,+2.06604E-003,+5.48711E-003,-00.000943,+00.000932,-00.000542,+00.0172,-00.1430,+10.0505,+0.373,+0.192,-0.933,+025.51,+101.12
133613756000,+0.8555921,+5.17617E-001,+2.06604E-003,+5.48711E-003,-00.001024,+00.001351,+00.000141,+00.0228,-00.1329,+10.0698,+0.373,+0.192,-0.933,+025.51,+101.12
133615007000,+0.8555917,+5.17618E-001,+2.06873E-003,+5.48783E-003,-00.000966,+00.001204,+00.000471,+00.0103,-00.1520,+10.0810,+0.348,+0.133,-0.923,+025.51,+101.12
133616257000,+0.8555917,+5.17618E-001,+2.06873E-003,+5.48783E-003,-00.001257,+00.001453,+00.000078,+00.0037,-00.1430,+10.0914,+0.348,+0.133,-0.923,+025.52,+101.12
133617507000,+0.8555917,+5.17618E-001,+2.07445E-003,+5.49282E-003,-00.001196,+00.000905,-00.000370,+00.0098,-00.1371,+10.1011,+0.348,+0.133,-0.923,+025.52,+101.12
133618757000,+0.8555917,+5.17618E-001,+2.07445E-003,+5.49282E-003,-00.000982,+00.000312,-00.000931,+00.0024,-00.1370,+10.0856,+0.348,+0.133,-0.923,+025.53,+101.12
133620007000,+0.8555895,+5.17622E-001,+2.07439E-003,+5.49397E-003,-00.000773,-00.000115,-00.001699,+00.0153,-00.1289,+10.0684,+0.315,+0.072,-0.917,+025.53,+101.12
133621257000,+0.8555895,+5.17622E-001,+2.07439E-003,+5.49397E-003,-00.000337,-00.000591,-00.001972,+00.0205,-00.1261,+10.0602,+0.315,+0.072,-0.917,+025.52,+101.12
