TimeStartup,QuatX,QuatY,QuatZ,QuatS,GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ,MagX,MagY,MagZ,Temperature,Pressure
16179481257000,+0.7810004,+6.24501E-001,+3.13564E-003,+5.22102E-003,-00.000655,-00.000407,+00.001580,-00.0126,-00.1326,+10.0807,-0.056,-0.042,-0.762,+025.19,+101.15
16179482507000,+0.7810008,+6.24500E-001,+3.13934E-003,+5.22219E-003,-00.000681,-00.000891,+00.001205,-00.0032,-00.1369,+10.0730,-0.054,-0.041,-0.766,+025.19,+101.15
16179483757000,+0.7810008,+6.24500E-001,+3.13934E-003,+5.22219E-003,-00.000169,-00.000576,+00.000654,+00.0059,-00.1344,+10.0650,-0.054,-0.041,-0.766,+025.19,+101.15
16179485007000,+0.7809998,+6.24502E-001,+3.13968E-003,+5.22240E-003,-00.000435,-00.000451,-00.000373,+00.0115,-00.1254,+10.0627,-0.054,-0.041,-0.766,+025.19,+101.15
16179486257000,+0.7809998,+6.24502E-001,+3.13968E-003,+5.22240E-003,-00.001100,-00.000009,-00.000809,+00.0293,-00.1232,+10.0621,-0.054,-0.043,-0.763,+025.18,+101.15
16179487507000,+0.7809992,+6.24502E-001,+3.14145E-003,+5.22393E-003,-00.000804,-00.000106,-00.000997,+00.0368,-00.1222,+10.0730,-0.054,-0.043,-0.763,+025.18,+101.14
16179488757000,+0.7809992,+6.24502E-001,+3.14145E-003,+5.22393E-003,-00.000874,-00.000710,-00.001045,+00.0408,-00.1143,+10.0777,-0.054,-0.043,-0.763,+025.18,+101.14
16179490007000,+0.7809991,+6.24503E-001,+3.13935E-003,+5.22482E-003,-00.000408,-00.001046,-00.000465,+00.0408,-00.1139,+10.0589,-0.055,-0.040,-0.759,+025.18,+101.14
16179491257000,+0.7809991,+6.24503E-001,+3.13935E-003,+5.22482E-003,+00.000150,-00.001276,+00.000299,+00.0324,-00.1099,+10.0566,-0.055,-0.040,-0.759,+025.18,+101.15
16179492507000,+0.7810006,+6.24501E-001,+3.13526E-003,+5.22714E-003,-00.000004,-00.000980,+00.000847,+00.0175,-00.1093,+10.0581,-0.055,-0.040,-0.759,+025.18,+101.15
16179493757000,+0.7810006,+6.24501E-001,+3.13526E-003,+5.22714E-003,-00.000352,-00.000233,+00.001228,+00.0051,-00.1032,+10.0802,-0.055,-0.040,-0.759,+025.18,+101.15
16179495007000,+0.781001,+6.24500E-001,+3.13613E-003,+5.22670E-003,-00.000329,+00.000278,+00.001220,+00.0001,-00.0985,+10.0971,-0.054,-0.040,-0.762,+025.18,+101.15
16179496257000,+0.781001,+6.24500E-001,+3.13613E-003,+5.22670E-003,+00.000147,+00.000553,+00.000941,-00.0009,-00.1091,+10.1065,-0.054,-0.040,-0.762,+025.18,+101.14
16179497507000,+0.7810016,+6.24499E-001,+3.13573E-003,+5.21911E-003,+00.000704,+00.000973,+00.000667,+00.0014,-00.1054,+10.0975,-0.054,-0.040,-0.762,+025.19,+101.14
16179498757000,+0.7810016,+6.24499E-001,+3.13573E-003,+5.21911E-003,+00.001029,+00.000950,+00.000218,-00.0053,-00.1056,+10.0733,-0.055,-0.041,-0.760,+025.19,+101.14
16179500007000,+0.7810011,+6.24500E-001,+3.13520E-003,+5.21879E-003,+00.001017,+00.000508,+00.000091,-00.0010,-00.1123,+10.0570,-0.055,-0.041,-0.760,+025.19,+101.14
16179501257000,+0.7810011,+6.24500E-001,+3.13520E-003,+5.21879E-003,+00.000766,+00.000438,+00.000010,+00.0038,-00.1047,+10.0444,-0.055,-0.041,-0.760,+025.19,+101.14
16179502507000,+0.7810012,+6.24500E-001,+3.13665E-003,+5.21551E-003,+00.000299,+00.000274,-00.000201,-00.0020,-00.0971,+10.0453,-0.055,-0.041,-0.760,+025.19,+101.14
16179503757000,+0.7810012,+6.24500E-001,+3.13665E-003,+5.21551E-003,-00.000037,+00.000583,-00.000128,+00.0053,-00.1014,+10.0483,-0.054,-0.040,-0.766,+025.19,+101.14
16179505007000,+0.7810015,+6.24500E-001,+3.13829E-003,+5.21411E-003,+00.000029,+00.000863,+00.000240,+00.0104,-00.0951,+10.0633,-0.054,-0.040,-0.766,+025.19,+101.14
