Yaw,Pitch,Roll,MagX,MagY,MagZ,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
+170.441,+000.125,+179.336,+0.090,+0.607,-0.744,+00.0170,-00.1250,+10.0810,+00.000045,-00.001564,-00.000115
+170.441,+000.125,+179.336,+0.091,+0.607,-0.744,+00.0170,-00.1210,+10.0670,-00.001064,-00.000008,-00.000279
+170.441,+000.125,+179.335,+0.091,+0.605,-0.741,+00.0210,-00.1170,+10.0360,+00.000438,+00.000580,-00.001473
+170.441,+000.125,+179.335,+0.091,+0.607,-0.746,+00.0210,-00.1040,+10.0710,+00.000406,-00.000080,+00.000640
+170.441,+000.124,+179.336,+0.088,+0.610,-0.744,+00.0170,-00.1210,+10.0750,-00.000288,+00.001328,-00.000813
+170.442,+000.124,+179.335,+0.089,+0.612,-0.742,+00.0350,-00.1140,+10.0930,-00.000750,+00.000328,-00.000107
+170.441,+000.123,+179.335,+0.089,+0.610,-0.742,+00.0150,-00.1180,+10.0740,-00.000774,+00.000839,-00.000582
+170.441,+000.122,+179.336,+0.090,+0.615,-0.746,-00.0060,-00.1180,+10.0860,+00.000569,+00.000182,-00.000182
+170.441,+000.121,+179.336,+0.090,+0.608,-0.736,+00.0260,-00.1240,+10.0680,-00.000479,+00.000086,-00.000185
+170.441,+000.122,+179.337,+0.089,+0.605,-0.742,+00.0240,-00.1070,+10.0520,+00.000573,-00.001160,+00.000394
+170.441,+000.122,+179.336,+0.090,+0.608,-0.739,+00.0210,-00.0990,+10.1050,-00.000304,-00.000036,+00.000055
+170.441,+000.123,+179.337,+0.090,+0.611,-0.743,+00.0310,-00.0890,+10.0560,-00.000409,-00.000196,+00.000003
+170.441,+000.123,+179.338,+0.092,+0.609,-0.743,+00.0040,-00.1170,+10.0360,-00.000324,+00.000292,-00.000066
+170.440,+000.123,+179.337,+0.090,+0.609,-0.750,+00.0100,-00.1360,+10.0630,-00.000467,-00.000084,+00.000380
+170.441,+000.121,+179.336,+0.089,+0.606,-0.740,+00.0340,-00.0890,+10.0940,-00.000042,+00.000111,-00.001021
+170.441,+000.124,+179.337,+0.091,+0.605,-0.744,+00.0450,-00.1190,+10.0490,+00.000931,-00.001180,+00.000420
+170.440,+000.124,+179.337,+0.088,+0.607,-0.743,+00.0120,-00.1130,+10.0640,-00.000942,-00.000629,-00.000146
+170.441,+000.123,+179.336,+0.090,+0.606,-0.740,+00.0170,-00.1370,+10.0600,-00.000562,+00.000935,-00.000721
+170.440,+000.122,+179.337,+0.092,+0.606,-0.744,+00.0190,-00.1240,+10.0650,+00.001054,+00.001158,+00.000167
+170.440,+000.121,+179.338,+0.089,+0.607,-0.744,+00.0200,-00.1120,+10.0830,+00.000406,+00.000370,+00.000134
+170.441,+000.121,+179.339,+0.089,+0.605,-0.742,+00.0360,-00.1130,+10.0830,-00.000502,+00.000512,-00.000105
+170.441,+000.123,+179.338,+0.091,+0.611,-0.744,+00.0400,-00.1000,+10.1180,+00.001749,+00.000638,-00.000366
+170.442,+000.123,+179.340,+0.090,+0.616,-0.740,-00.0080,-00.1110,+10.0650,-00.000682,+00.000373,-00.000272
+170.442,+000.123,+179.339,+0.091,+0.615,-0.746,+00.0120,-00.1450,+10.0560,-00.001667,+00.000019,-00.001115
+170.441,+000.124,+179.340,+0.091,+0.610,-0.744,+00.0110,-00.1180,+10.0720,+00.000034,-00.001653,+00.001330
+170.441,+000.123,+179.339,+0.091,+0.607,-0.740,+00.0280,-00.1120,+10.0770,-00.000453,+00.000290,-00.000361
+170.441,+000.124,+179.338,+0.092,+0.605,-0.745,+00.0140,-00.0970,+10.0630,-00.001080,+00.001143,-00.000178
+170.441,+000.124,+179.337,+0.089,+0.605,-0.739,+00.0040,-00.1300,+10.0780,-00.000941,-00.000424,-00.000632
+170.441,+000.125,+179.336,+0.090,+0.607,-0.746,-00.0040,-00.1250,+10.1180,-00.000255,-00.000235,-00.001789
+170.441,+000.125,+179.336,+0.090,+0.606,-0.741,+00.0040,-00.1010,+10.0730,+00.000304,+00.000009,+00.000379
+170.440,+000.124,+179.337,+0.091,+0.606,-0.750,+00.0360,-00.1030,+10.0690,-00.000191,+00.000737,-00.000577
+170.440,+000.125,+179.337,+0.091,+0.607,-0.750,+00.0240,-00.1220,+10.0600,-00.000530,+00.000068,+00.000293
+170.440,+000.126,+179.336,+0.091,+0.614,-0.744,+00.0220,-00.1190,+10.0540,+00.000039,-00.000339,-00.000123
+170.441,+000.126,+179.336,+0.092,+0.607,-0.744,+00.0340,-00.1340,+10.0670,+00.000915,+00.000697,-00.000711
+170.440,+000.127,+179.334,+0.091,+0.607,-0.740,+00.0220,-00.1080,+10.0700,-00.000213,-00.000179,-00.000285
+170.441,+000.126,+179.335,+0.090,+0.606,-0.743,+00.0180,-00.1230,+10.0750,-00.000145,-00.000250,+00.000473
+170.440,+000.125,+179.336,+0.091,+0.606,-0.743,-00.0120,-00.1380,+10.0420,-00.000980,-00.000125,+00.000680
+170.441,+000.124,+179.335,+0.089,+0.606,-0.743,+00.0510,-00.0980,+10.0870,-00.000465,+00.000048,-00.000398
+170.441,+000.124,+179.335,+0.089,+0.617,-0.744,+00.0060,-00.1240,+10.1010,-00.000379,+00.001015,-00.000263
+170.441,+000.125,+179.335,+0.089,+0.609,-0.744,+00.0050,-00.1300,+10.0840,+00.000465,+00.000983,-00.000233
+170.441,+000.125,+179.334,+0.090,+0.609,-0.746,+00.0400,-00.1170,+10.0880,-00.000097,+00.000460,+00.000249
+170.441,+000.125,+179.333,+0.093,+0.604,-0.741,-00.0080,-00.1200,+10.0630,-00.000937,+00.000578,-00.000296
+170.441,+000.123,+179.333,+0.090,+0.607,-0.741,+00.0270,-00.1130,+10.0610,+00.000662,+00.000492,-00.000325
+170.441,+000.124,+179.333,+0.091,+0.608,-0.741,-00.0170,-00.1180,+10.0910,-00.001495,-00.000768,+00.000164
+170.441,+000.123,+179.333,+0.091,+0.607,-0.746,+00.0200,-00.1100,+10.0910,-00.001135,-00.000944,+00.000624
+170.440,+000.121,+179.333,+0.088,+0.607,-0.743,+00.0510,-00.1360,+10.0200,+00.000383,-00.000022,-00.000821
+170.441,+000.124,+179.333,+0.092,+0.606,-0.744,+00.0150,-00.1050,+10.0770,+00.000827,-00.001872,-00.000986
+170.440,+000.124,+179.332,+0.090,+0.615,-0.742,+00.0260,-00.0990,+10.0620,+00.000504,+00.000139,+00.000722
+170.440,+000.124,+179.331,+0.089,+0.608,-0.739,+00.0130,-00.1270,+10.0980,-00.000425,+00.000507,+00.001231
+170.440,+000.125,+179.330,+0.090,+0.608,-0.744,+00.0190,-00.1310,+10.0960,+00.001300,-00.000278,+00.000135
+170.440,+000.124,+179.330,+0.092,+0.615,-0.744,+00.0170,-00.1430,+10.0890,-00.000032,+00.000889,+00.000924
+170.440,+000.124,+179.329,+0.091,+0.608,-0.744,+00.0110,-00.1310,+10.0660,-00.001574,-00.000892,+00.000220
+170.439,+000.124,+179.328,+0.091,+0.616,-0.741,-00.0110,-00.1110,+10.0710,+00.000263,-00.000373,-00.000773
+170.440,+000.123,+179.328,+0.095,+0.609,-0.740,+00.0310,-00.1340,+10.0590,+00.001071,-00.000383,-00.000343
+170.439,+000.125,+179.328,+0.092,+0.608,-0.739,+00.0300,-00.1110,+10.0210,+00.000983,-00.000717,+00.001098
+170.439,+000.125,+179.328,+0.090,+0.609,-0.743,+00.0220,-00.1100,+10.0750,-00.000632,-00.001367,+00.000100
+170.439,+000.126,+179.329,+0.091,+0.607,-0.743,+00.0250,-00.1130,+10.0780,-00.000141,-00.000992,+00.000976
+170.438,+000.125,+179.329,+0.090,+0.607,-0.741,+00.0250,-00.1180,+10.0610,-00.000204,+00.000725,-00.000725
+170.438,+000.126,+179.328,+0.091,+0.608,-0.746,+00.0070,-00.1180,+10.0770,+00.000717,-00.001637,-00.000702
+170.438,+000.126,+179.327,+0.092,+0.611,-0.743,+00.0090,-00.1360,+10.0440,-00.000759,+00.000177,-00.001123
+170.438,+000.124,+179.327,+0.089,+0.606,-0.742,+00.0240,-00.1160,+10.0730,-00.001257,+00.000850,+00.001459
+170.438,+000.124,+179.327,+0.090,+0.602,-0.746,+00.0340,-00.1120,+10.0870,+00.000489,+00.000314,+00.000385
+170.438,+000.124,+179.327,+0.091,+0.603,-0.741,+00.0130,-00.1230,+10.0860,-00.000030,+00.000732,+00.000407
+170.438,+000.124,+179.327,+0.092,+0.605,-0.744,+00.0200,-00.0990,+10.0950,-00.000574,+00.000488,+00.000074
+170.438,+000.124,+179.328,+0.093,+0.607,-0.741,+00.0270,-00.1300,+10.0670,+00.000799,-00.001314,-00.000052
+170.437,+000.124,+179.327,+0.099,+0.608,-0.738,+00.0170,-00.1080,+10.0810,-00.000493,+00.000351,+00.000329
+170.437,+000.124,+179.328,+0.105,+0.616,-0.749,+00.0070,-00.1300,+10.0720,+00.000314,+00.000284,-00.000555
+170.436,+000.125,+179.328,+0.132,+0.611,-0.746,+00.0460,-00.1270,+10.0820,+00.000713,+00.000240,+00.000459
+170.435,+000.125,+179.328,+0.164,+0.597,-0.797,+00.0260,-00.1380,+10.0690,-00.000669,-00.001362,+00.001311
+170.435,+000.125,+179.329,+0.213,+0.575,-0.800,+00.0900,-00.1130,+10.0740,+00.000520,-00.000925,-00.000138
+170.435,+000.124,+179.328,+0.264,+0.553,-0.838,+00.0440,-00.1100,+10.0900,+00.000187,-00.000488,+00.000267
+170.434,+000.124,+179.329,+0.321,+0.492,-0.889,+00.0840,-00.1580,+10.0540,+00.000465,-00.000530,+00.000707
+170.434,+000.123,+179.329,+0.359,+0.427,-0.909,+00.0110,-00.0860,+10.0610,-00.000401,+00.000454,-00.000800
+170.434,+000.123,+179.328,+0.374,+0.337,-0.908,+00.0280,-00.1040,+10.0680,-00.000600,+00.000304,-00.000680
+170.434,+000.124,+179.328,+0.370,+0.201,-0.934,+00.0140,-00.1140,+10.0820,-00.000199,-00.000434,-00.000320
+170.434,+000.124,+179.329,+0.319,+0.076,-0.942,+00.0070,-00.1550,+10.0600,+00.001203,+00.000138,+00.000039
+170.435,+000.123,+179.328,+0.216,-0.025,-0.902,+00.0290,-00.1080,+10.0650,+00.000194,+00.000458,-00.000712
+170.434,+000.123,+179.328,+0.081,-0.064,-0.846,+00.0310,-00.0590,+10.0780,-00.000616,+00.000247,+00.000075
+170.434,+000.123,+179.328,-0.075,-0.035,-0.746,-00.0010,-00.1300,+10.0620,+00.001426,+00.000808,+00.001038
+170.433,+000.124,+179.328,-0.178,+0.062,-0.688,+00.0560,-00.1600,+10.0880,-00.001656,-00.000162,+00.000782
+170.433,+000.124,+179.329,-0.230,+0.260,-0.628,-00.0410,-00.1220,+10.0880,+00.000171,-00.001525,-00.000504
+170.434,+000.124,+179.328,-0.180,+0.462,-0.647,+00.0140,-00.1490,+10.0710,-00.000985,+00.000348,-00.001626
+170.434,+000.124,+179.328,-0.021,+0.592,-0.681,+00.0280,-00.1110,+10.0740,+00.000517,-00.000455,-00.000263
+170.433,+000.124,+179.328,+0.203,+0.585,-0.818,-00.0270,-00.0440,+10.0580,+00.000062,+00.001114,+00.001333
+170.433,+000.125,+179.330,+0.354,+0.415,-0.901,-00.0110,-00.1950,+10.0890,+00.001227,-00.002305,-00.000074
+170.433,+000.126,+179.329,+0.349,+0.148,-0.922,+00.0810,-00.0860,+10.0880,+00.001235,-00.001333,-00.000752
+170.433,+000.127,+179.330,+0.160,-0.044,-0.859,+00.0350,-00.1330,+10.0910,-00.000563,-00.000737,+00.000219
+170.432,+000.127,+179.328,-0.092,-0.016,-0.736,+00.0860,-00.1090,+10.1090,-00.001678,+00.000271,+00.001270
+170.432,+000.128,+179.327,-0.222,+0.180,-0.669,+00.0460,-00.1330,+10.0690,-00.000651,+00.000509,+00.000633
+170.433,+000.128,+179.328,-0.167,+0.466,-0.659,-00.0130,-00.0640,+10.0610,+00.001436,-00.001548,-00.000600
+170.433,+000.130,+179.329,+0.082,+0.609,-0.742,+00.0130,-00.0980,+10.0660,-00.000539,-00.001537,+00.001255
+170.433,+000.130,+179.328,+0.341,+0.454,-0.877,+00.0050,-00.1420,+10.0620,-00.001172,+00.001143,-00.000310
+170.432,+000.128,+179.327,+0.336,+0.111,-0.933,-00.0430,-00.1450,+10.0640,+00.000204,+00.001751,+00.000701
+170.432,+000.128,+179.328,+0.039,-0.062,-0.814,+00.0330,-00.1610,+10.0720,+00.000972,-00.001223,+00.000574
+170.432,+000.128,+179.329,-0.213,+0.149,-0.668,+00.0480,-00.0880,+10.0570,+00.001645,-00.001175,-00.000482
+170.433,+000.129,+179.328,-0.130,+0.523,-0.640,-00.0140,-00.1050,+10.1160,-00.000190,+00.000706,-00.000177
+170.433,+000.127,+179.328,+0.179,+0.595,-0.789,+00.0300,-00.1090,+10.0780,-00.000455,+00.001224,+00.000976
+170.432,+000.129,+179.329,+0.381,+0.278,-0.927,-00.0200,-00.1260,+10.0560,+00.000162,-00.000444,+00.001309
+170.432,+000.130,+179.328,+0.130,-0.047,-0.857,+00.0490,-00.1160,+10.0600,-00.001750,-00.001581,-00.000407
+170.431,+000.129,+179.327,-0.210,+0.128,-0.666,-00.0030,-00.1340,+10.0820,-00.001572,+00.001766,+00.000771
+170.432,+000.129,+179.328,-0.097,+0.548,-0.659,+00.0840,-00.1490,+10.0920,+00.000698,-00.001213,+00.000730
+170.431,+000.130,+179.328,+0.303,+0.517,-0.863,+00.0200,-00.1280,+10.0690,+00.000496,-00.000687,+00.000606
+170.432,+000.129,+179.327,+0.309,+0.069,-0.932,+00.0240,-00.2100,+10.0300,-00.000782,+00.002454,-00.000313
+170.433,+000.129,+179.328,-0.115,-0.004,-0.731,+00.0130,-00.1260,+10.1150,+00.001456,-00.000046,-00.000104
+170.426,+000.128,+179.326,+0.106,+0.622,-0.745,-02.1270,-01.8900,+10.4250,-00.000986,+00.037950,-00.040958
+170.428,+000.129,+179.321,+0.003,-0.044,-0.815,+00.7280,-00.9590,+10.4350,-00.013268,+00.042482,-00.000433
+170.432,+000.130,+179.324,+0.382,+0.297,-0.933,+01.3220,-00.4440,+10.1940,-00.003452,+00.015444,-00.002384
+170.432,+000.131,+179.321,+0.100,+0.609,-0.739,+01.2730,-01.7190,+10.1580,-00.009273,+00.018499,+00.003239
+170.432,+000.133,+179.324,-0.226,+0.322,-0.634,+00.9570,-00.5990,+10.2290,-00.009306,+00.005286,+00.002933
+170.432,+000.131,+179.325,+0.018,-0.055,-0.815,+00.4930,-00.6210,+10.1530,+00.000445,+00.005166,+00.004151
+170.432,+000.128,+179.324,+0.376,+0.238,-0.928,+00.6280,-00.8670,+10.1920,+00.000427,+00.013800,+00.000015
+170.432,+000.132,+179.323,+0.127,+0.610,-0.753,+00.8410,-00.7910,+10.1480,-00.005556,+00.010519,+00.002111
+170.433,+000.133,+179.326,-0.228,+0.322,-0.635,+00.4550,-00.3000,+10.1610,-00.001545,-00.001527,-00.001084
+170.432,+000.129,+179.327,+0.247,+0.008,-0.909,+00.0730,-00.4930,+10.1480,+00.004520,+00.001426,-00.001581
+170.433,+000.127,+179.325,+0.329,+0.471,-0.870,+00.3710,-00.6690,+10.2060,+00.002364,+00.012199,-00.002291
+170.433,+000.130,+179.324,-0.083,+0.548,-0.658,+00.5260,-00.4150,+10.1770,-00.003938,+00.005927,-00.001962
+170.433,+000.131,+179.326,-0.190,+0.092,-0.691,+00.1050,-00.0890,+10.1380,-00.000904,-00.007344,-00.002150
+170.434,+000.127,+179.326,+0.225,-0.002,-0.909,-00.1650,-00.2930,+10.0880,+00.005059,+00.000821,-00.001254
+170.434,+000.128,+179.323,+0.338,+0.453,-0.883,+00.1790,-00.4610,+10.1420,+00.000695,+00.009619,-00.002903
+170.433,+000.132,+179.323,-0.064,+0.553,-0.670,+00.3080,-00.1100,+10.1380,-00.004246,+00.002250,-00.001749
+170.433,+000.132,+179.325,-0.201,+0.106,-0.690,-00.0990,+00.0980,+10.1250,+00.000184,-00.008397,-00.000233
+170.432,+000.128,+179.324,+0.208,-0.016,-0.897,-00.2520,-00.1210,+10.0860,+00.005308,+00.000927,+00.000961
+170.432,+000.130,+179.322,+0.183,+0.595,-0.776,+00.1950,-00.3940,+10.0890,-00.000617,+00.007021,-00.000921
+170.432,+000.133,+179.323,-0.212,+0.374,-0.627,+00.1920,+00.0390,+10.0890,-00.004134,-00.000645,+00.000463
+170.432,+000.131,+179.325,-0.041,-0.047,-0.794,-00.1650,+00.0330,+10.0850,+00.001433,-00.008194,+00.002219
+170.433,+000.128,+179.323,+0.362,+0.170,-0.935,-00.0960,-00.3390,+10.0750,+00.003961,+00.003150,-00.001262
+170.433,+000.131,+179.321,+0.192,+0.591,-0.783,+00.2490,-00.4000,+10.0180,-00.001936,+00.008741,+00.000816
+170.433,+000.133,+179.323,-0.208,+0.392,-0.626,+00.1090,+00.0460,+10.0590,-00.004334,-00.003449,+00.000584
+170.433,+000.129,+179.324,-0.053,-0.037,-0.780,-00.2860,+00.0460,+10.0650,+00.004147,-00.005481,-00.000943
+170.434,+000.127,+179.323,+0.353,+0.153,-0.936,-00.0770,-00.2780,+10.0550,+00.004805,+00.005271,-00.001338
+170.433,+000.130,+179.322,-0.027,+0.586,-0.675,+00.2560,-00.2660,+10.1070,-00.003141,+00.006265,+00.000484
+170.433,+000.131,+179.324,-0.217,+0.155,-0.671,-00.0090,+00.1810,+10.0980,-00.003220,-00.005851,-00.001260
+170.434,+000.127,+179.325,+0.165,-0.032,-0.884,-00.2550,+00.0150,+10.0570,+00.002693,-00.004686,-00.001626
+170.434,+000.125,+179.323,+0.367,+0.394,-0.909,+00.0350,-00.3040,+10.0680,+00.003365,+00.007344,-00.002350
+170.433,+000.129,+179.322,-0.012,+0.591,-0.689,+00.2870,-00.1770,+10.1190,-00.004819,+00.004955,-00.000252
+170.433,+000.129,+179.325,-0.224,+0.172,-0.658,-00.0100,+00.1190,+10.1070,-00.000116,-00.006554,-00.001018
+170.434,+000.125,+179.325,+0.147,-0.042,-0.873,-00.2360,-00.0760,+10.0590,+00.005096,-00.002363,-00.000072
+170.434,+000.125,+179.322,+0.372,+0.376,-0.910,+00.1820,-00.4140,+10.0290,+00.001826,+00.006992,+00.000239
+170.433,+000.129,+179.322,+0.009,+0.591,-0.695,+00.3340,-00.2110,+10.1060,-00.005712,+00.003072,-00.000675
+170.433,+000.129,+179.325,-0.099,-0.006,-0.754,-00.1340,+00.0950,+10.1330,-00.000193,-00.007674,+00.000487
+170.433,+000.125,+179.324,+0.328,+0.112,-0.934,-00.2280,-00.2610,+10.0830,+00.005267,-00.001852,+00.001248
+170.433,+000.126,+179.322,+0.248,+0.566,-0.821,+00.1470,-00.3970,+10.0460,-00.000104,+00.008312,+00.001284
+170.432,+000.129,+179.323,-0.171,+0.459,-0.631,+00.2860,+00.0020,+10.0670,-00.006020,-00.001073,+00.001740
+170.433,+000.126,+179.326,-0.117,-0.001,-0.742,-00.2080,+00.1640,+10.0860,+00.001420,-00.008987,+00.001005
+170.433,+000.124,+179.324,+0.323,+0.088,-0.928,-00.1970,-00.1800,+10.0440,+00.004833,+00.000031,+00.000288
+170.433,+000.127,+179.322,+0.263,+0.555,-0.824,+00.1190,-00.3030,+10.1150,-00.003251,+00.007373,+00.001306
+170.433,+000.129,+179.324,-0.167,+0.468,-0.630,+00.2180,+00.0780,+10.0470,-00.005827,-00.002953,-00.000066
+170.433,+000.126,+179.325,+0.098,-0.057,-0.849,-00.2200,+00.1280,+10.0730,+00.003298,-00.005642,+00.001129
+170.434,+000.124,+179.323,+0.381,+0.320,-0.920,-00.1180,-00.2860,+10.0750,+00.003871,+00.004388,-00.001521
+170.434,+000.126,+179.322,+0.055,+0.604,-0.710,+00.3190,-00.3040,+10.0870,-00.004253,+00.005767,-00.000553
+170.434,+000.129,+179.324,-0.236,+0.234,-0.645,+00.0280,+00.0770,+10.0600,-00.003096,-00.004212,-00.001176
+170.435,+000.126,+179.325,+0.085,-0.059,-0.849,-00.2860,+00.0330,+10.0610,+00.004898,-00.005813,-00.001304
+170.435,+000.125,+179.324,+0.378,+0.303,-0.919,+00.0810,-00.4010,+10.1010,+00.004414,+00.003973,-00.002761
+170.435,+000.128,+179.324,+0.071,+0.601,-0.726,+00.2640,-00.2380,+10.0940,-00.004858,+00.004708,-00.001631
+170.434,+000.130,+179.327,-0.232,+0.256,-0.641,+00.0010,+00.0840,+10.0830,-00.001707,-00.009877,-00.001885
+170.435,+000.126,+179.326,+0.057,-0.058,-0.831,-00.2560,-00.0940,+10.0660,+00.004179,-00.003232,-00.000581
+170.434,+000.125,+179.323,+0.298,+0.517,-0.851,+00.0660,-00.3780,+10.0420,+00.001708,+00.006341,-00.000319
+170.434,+000.129,+179.323,-0.135,+0.507,-0.646,+00.3410,-00.0170,+10.0880,-00.006334,+00.003379,+00.000157
+170.433,+000.129,+179.325,-0.155,+0.046,-0.716,-00.1030,+00.1510,+10.0930,-00.000355,-00.007697,+00.000010
+170.433,+000.126,+179.324,+0.266,+0.037,-0.911,-00.3390,-00.0310,+10.0880,+00.004056,-00.002007,+00.001826
+170.432,+000.128,+179.323,+0.314,+0.503,-0.863,+00.1380,-00.3870,+10.0490,-00.000543,+00.008797,+00.000610
+170.431,+000.131,+179.325,-0.117,+0.525,-0.649,+00.3140,-00.0150,+10.0870,-00.003396,+00.000951,+00.001132
+170.432,+000.129,+179.327,-0.176,+0.057,-0.704,-00.1270,+00.1090,+10.0850,+00.002277,-00.006338,+00.002290
+170.432,+000.126,+179.325,+0.253,+0.019,-0.910,-00.1340,-00.2500,+10.0600,+00.004711,+00.001403,+00.001419
+170.432,+000.127,+179.323,+0.124,+0.603,-0.757,+00.1410,-00.4540,+10.0510,-00.000594,+00.008377,+00.001187
+170.433,+000.131,+179.325,-0.228,+0.312,-0.637,+00.2960,+00.0010,+10.0340,-00.005319,-00.004494,-00.001225
+170.433,+000.129,+179.326,+0.013,-0.052,-0.819,-00.1560,+00.0740,+10.0730,+00.002218,-00.007079,+00.000092
+170.433,+000.126,+179.324,+0.373,+0.229,-0.928,-00.1980,-00.2620,+10.0490,+00.002963,+00.004856,+00.001048
+170.433,+000.129,+179.322,+0.141,+0.600,-0.759,+00.2390,-00.2960,+10.0600,-00.004955,+00.005762,-00.000610
+170.434,+000.131,+179.325,-0.230,+0.335,-0.631,+00.0230,+00.1540,+10.0790,-00.004852,-00.005614,-00.002655
+170.434,+000.127,+179.326,-0.003,-0.058,-0.803,-00.2920,+00.1040,+10.0510,+00.002371,-00.005901,+00.000261
+170.434,+000.126,+179.324,+0.372,+0.215,-0.929,-00.0050,-00.2800,+10.0510,+00.002965,+00.003912,-00.002674
+170.434,+000.128,+179.324,+0.156,+0.600,-0.762,+00.2940,-00.2070,+10.0910,-00.004909,+00.008180,-00.000153
+170.434,+000.130,+179.326,-0.198,+0.100,-0.686,+00.0330,+00.1240,+10.0950,-00.001597,-00.006621,-00.001959
+170.434,+000.126,+179.327,+0.219,-0.015,-0.898,-00.1990,-00.0700,+10.0870,+00.005171,-00.004217,-00.000842
+170.434,+000.126,+179.325,+0.346,+0.446,-0.882,+00.1230,-00.4160,+10.0650,+00.002903,+00.008063,-00.001022
+170.433,+000.129,+179.325,-0.062,+0.568,-0.669,+00.3330,-00.1760,+10.0930,-00.004553,+00.003787,+00.000232
+170.433,+000.130,+179.328,-0.207,+0.120,-0.680,-00.0050,+00.0450,+10.0870,-00.000064,-00.009124,-00.001616
+170.434,+000.126,+179.328,+0.194,-0.021,-0.884,-00.2360,-00.1580,+10.0760,+00.003756,-00.001765,+00.000690
+170.434,+000.126,+179.326,+0.359,+0.423,-0.894,+00.1620,-00.4400,+10.0930,+00.000991,+00.006245,+00.000048
+170.434,+000.129,+179.327,-0.039,+0.570,-0.675,+00.1850,-00.0850,+10.0830,-00.005877,+00.001799,-00.000117
+170.435,+000.128,+179.329,-0.050,-0.041,-0.777,-00.1330,+00.1790,+10.0780,-00.000292,-00.010616,+00.000713
+170.435,+000.123,+179.329,+0.347,+0.153,-0.930,-00.2530,-00.1760,+10.0810,+00.005879,+00.000867,+00.001161
+170.436,+000.125,+179.328,+0.203,+0.585,-0.798,+00.1070,-00.2930,+10.1020,-00.001061,+00.008416,-00.001181
+170.435,+000.129,+179.328,-0.140,+0.478,-0.642,+00.4680,+00.4040,+10.1010,-00.007290,+00.000469,-00.001347
+170.435,+000.124,+179.329,-0.042,-0.034,-0.790,-00.5760,-01.9850,+10.1330,+00.008667,+00.002803,+00.003927
+170.436,+000.120,+179.328,+0.360,+0.195,-0.920,+00.6210,-00.7000,+09.9980,+00.014838,+00.010175,-00.000234
+170.435,+000.119,+179.327,+0.223,+0.574,-0.795,+00.7860,-01.9170,+10.1620,+00.013771,+00.030620,+00.003740
+170.435,+000.122,+179.332,-0.217,+0.371,-0.618,+00.8880,-01.6980,+09.9640,+00.025844,+00.000271,-00.003936
+170.437,+000.118,+179.331,+0.096,-0.055,-0.865,-00.9860,-01.3830,+10.1840,+00.028731,+00.006997,-00.002244
+170.437,+000.116,+179.329,+0.310,+0.507,-0.860,-00.5070,-01.0560,+10.1450,+00.024289,+00.018063,-00.007159
+170.436,+000.121,+179.330,-0.097,+0.535,-0.675,-00.2030,+00.3940,+10.2610,+00.010958,+00.005823,-00.004488
+170.436,+000.121,+179.330,-0.076,-0.027,-0.790,-00.6730,+00.0310,+10.0470,+00.015159,-00.002645,-00.002921
+170.437,+000.117,+179.328,+0.359,+0.192,-0.943,-00.5990,-00.3380,+10.0330,+00.009596,+00.005329,-00.004730
+170.436,+000.118,+179.327,+0.239,+0.571,-0.796,-00.1680,-00.8910,+10.1980,+00.005949,+00.017373,+00.001222
+170.436,+000.121,+179.328,-0.207,+0.392,-0.633,+00.9520,-00.4110,+10.0120,+00.003409,-00.003748,-00.010708
+170.437,+000.118,+179.329,+0.085,-0.059,-0.854,-00.2700,-00.1900,+10.0190,+00.009792,-00.001382,-00.003308
+170.437,+000.116,+179.327,+0.375,+0.314,-0.915,+00.2380,-00.0240,+09.9890,+00.006670,+00.009351,-00.005425
+170.437,+000.122,+179.327,-0.086,+0.533,-0.674,-00.2150,+00.7590,+09.9960,-00.003159,+00.002611,-00.005153
+170.436,+000.119,+179.329,-0.050,-0.032,-0.791,-00.1310,-00.2930,+10.0790,+00.002901,-00.002603,-00.000916
+170.435,+000.116,+179.328,+0.357,+0.185,-0.933,+00.1080,+00.0560,+10.0710,+00.002994,-00.004392,-00.000350
+170.436,+000.117,+179.326,+0.231,+0.567,-0.809,+00.5200,-00.9290,+10.2010,-00.001616,+00.007616,+00.003456
+170.436,+000.122,+179.328,-0.205,+0.400,-0.633,+00.0970,+00.0880,+09.9730,-00.001317,-00.005576,-00.001997
+170.436,+000.117,+179.330,+0.067,-0.054,-0.828,-00.5440,-00.2480,+10.0870,-00.000268,-00.001846,+00.001486
+170.436,+000.116,+179.329,+0.377,+0.295,-0.931,+00.1650,-00.4220,+09.9290,+00.006149,+00.004215,-00.003646
+170.437,+000.118,+179.327,+0.147,+0.604,-0.781,-00.0980,-00.4840,+10.0640,-00.005930,+00.014577,+00.005789
+170.436,+000.120,+179.330,-0.231,+0.228,-0.645,+00.1670,-00.1450,+09.9520,+00.001569,-00.007371,+00.000691
+170.436,+000.117,+179.329,+0.362,+0.174,-0.930,-00.2800,+00.0830,+10.0590,+00.001166,+00.000497,-00.000221
+170.436,+000.119,+179.328,+0.253,+0.563,-0.814,+00.3820,-00.6470,+09.9830,-00.000538,+00.005292,+00.002654
+170.438,+000.122,+179.328,-0.201,+0.417,-0.638,-00.0870,+00.2240,+10.0210,-00.004956,+00.001161,-00.006069
+170.436,+000.117,+179.329,+0.049,-0.055,-0.816,-00.2430,-00.4180,+10.0940,+00.001426,+00.000209,+00.001708
