Yaw,Pitch,Roll,MagX,MagY,MagZ,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
+078.141,+000.114,+179.338,+0.006,+0.601,-0.704,+00.0380,-00.0970,+10.0570,-00.000068,+00.000989,+00.000037
+078.142,+000.114,+179.339,+0.006,+0.610,-0.712,+00.0070,-00.1220,+10.0410,+00.000269,+00.000558,-00.000076
+078.143,+000.114,+179.338,+0.006,+0.603,-0.713,+00.0050,-00.1330,+10.0850,-00.001616,-00.000758,-00.000792
+078.143,+000.114,+179.338,+0.006,+0.600,-0.710,+00.0380,-00.1170,+10.0530,+00.000057,-00.001024,+00.000459
+078.143,+000.115,+179.338,+0.007,+0.602,-0.709,+00.0430,-00.1140,+10.0330,-00.000120,-00.000787,-00.000675
+078.142,+000.114,+179.337,+0.008,+0.602,-0.707,+00.0130,-00.1180,+10.0650,+00.000462,-00.000049,-00.000084
+078.141,+000.114,+179.337,+0.007,+0.601,-0.716,+00.0180,-00.1130,+10.0810,-00.000320,+00.000286,+00.001210
+078.141,+000.115,+179.337,+0.007,+0.605,-0.707,+00.0230,-00.1080,+10.0620,-00.000819,-00.000550,-00.001853
+078.142,+000.116,+179.336,+0.005,+0.601,-0.704,+00.0220,-00.1270,+10.0280,-00.001010,+00.000371,-00.000391
+078.141,+000.115,+179.337,+0.008,+0.609,-0.713,+00.0180,-00.1260,+10.0750,+00.001795,+00.000887,+00.000190
+078.141,+000.114,+179.338,+0.006,+0.605,-0.716,-00.0020,-00.0960,+10.0740,+00.001302,-00.000357,-00.000694
+078.141,+000.114,+179.339,+0.006,+0.602,-0.706,+00.0140,-00.1110,+10.0620,+00.000701,-00.000164,+00.000217
+078.141,+000.114,+179.339,+0.008,+0.604,-0.707,+00.0430,-00.1220,+10.0640,+00.000538,-00.000961,-00.001001
+078.140,+000.116,+179.339,+0.006,+0.608,-0.703,-00.0080,-00.1240,+10.0630,-00.000917,-00.001192,-00.000085
+078.141,+000.117,+179.339,+0.008,+0.610,-0.709,+00.0110,-00.1100,+10.0470,+00.000091,-00.000073,-00.000717
+078.140,+000.117,+179.339,+0.008,+0.607,-0.709,+00.0530,-00.0830,+10.0760,-00.000512,-00.000618,-00.000101
+078.140,+000.117,+179.340,+0.007,+0.602,-0.706,+00.0410,-00.1180,+10.0530,+00.000720,-00.000137,-00.000230
+078.140,+000.117,+179.340,+0.006,+0.605,-0.711,+00.0160,-00.1300,+10.0490,-00.000131,-00.000272,-00.000485
+078.140,+000.117,+179.341,+0.007,+0.605,-0.706,+00.0090,-00.1220,+10.0420,-00.000033,+00.000392,-00.000323
+078.139,+000.117,+179.340,+0.003,+0.609,-0.710,+00.0030,-00.1100,+10.0500,-00.000913,+00.000626,+00.000671
+078.139,+000.117,+179.340,+0.006,+0.603,-0.709,+00.0300,-00.0940,+10.0420,-00.000578,+00.000048,+00.000880
+078.138,+000.117,+179.340,+0.005,+0.603,-0.713,+00.0340,-00.0990,+10.0580,+00.000637,-00.000271,+00.001056
+078.137,+000.117,+179.340,+0.008,+0.600,-0.711,+00.0040,-00.1040,+10.0740,+00.000950,+00.000195,+00.000949
+078.137,+000.117,+179.340,+0.005,+0.603,-0.709,+00.0180,-00.1160,+10.0570,-00.001958,+00.000048,-00.000139
+078.137,+000.117,+179.340,+0.007,+0.599,-0.708,+00.0160,-00.1430,+10.0480,+00.000115,-00.000835,+00.001025
+078.137,+000.117,+179.339,+0.006,+0.603,-0.706,+00.0260,-00.1080,+10.0670,+00.000793,-00.000349,+00.000173
+078.136,+000.117,+179.339,+0.007,+0.605,-0.714,+00.0120,-00.1200,+10.0680,+00.000568,+00.000388,+00.001054
+078.136,+000.118,+179.338,+0.008,+0.602,-0.706,+00.0450,-00.1490,+10.0550,-00.001235,-00.001550,+00.001216
+078.136,+000.118,+179.337,+0.006,+0.603,-0.707,+00.0200,-00.1260,+10.0650,+00.000871,+00.000394,+00.000325
+078.135,+000.118,+179.337,+0.007,+0.613,-0.710,+00.0300,-00.1200,+10.0460,-00.000368,-00.000609,+00.000450
+078.135,+000.120,+179.338,+0.007,+0.609,-0.707,+00.0080,-00.1120,+10.0490,-00.000489,-00.000650,+00.000384
+078.135,+000.119,+179.336,+0.006,+0.608,-0.709,+00.0380,-00.0990,+10.0610,-00.000228,+00.000572,+00.000961
+078.135,+000.118,+179.337,+0.003,+0.602,-0.709,+00.0250,-00.1250,+10.0490,+00.000767,-00.000576,-00.001097
+078.135,+000.118,+179.337,+0.006,+0.599,-0.709,+00.0070,-00.1090,+10.0710,-00.000306,-00.000087,+00.000644
+078.135,+000.118,+179.337,+0.003,+0.599,-0.713,+00.0190,-00.1270,+10.0310,-00.000784,-00.000095,-00.000529
+078.135,+000.118,+179.337,+0.006,+0.607,-0.709,+00.0110,-00.1140,+10.0840,-00.000384,+00.000000,-00.000289
+078.135,+000.118,+179.337,+0.002,+0.607,-0.710,+00.0300,-00.1370,+10.0540,+00.001400,+00.000624,-00.000602
+078.136,+000.119,+179.338,+0.006,+0.603,-0.714,+00.0200,-00.1070,+10.0450,+00.000800,-00.000113,-00.001729
+078.136,+000.119,+179.339,+0.005,+0.602,-0.703,+00.0410,-00.0900,+10.0800,+00.001113,-00.000158,+00.000145
+078.137,+000.119,+179.340,+0.007,+0.608,-0.709,+00.0100,-00.1240,+10.0730,+00.000585,-00.001088,+00.000674
+078.137,+000.119,+179.339,+0.005,+0.599,-0.716,+00.0050,-00.1220,+10.0380,+00.000428,-00.000590,-00.000920
+078.137,+000.118,+179.340,+0.007,+0.606,-0.704,+00.0190,-00.1220,+10.0360,+00.001002,+00.000571,+00.000389
+078.137,+000.118,+179.340,+0.008,+0.603,-0.708,+00.0250,-00.1320,+10.0580,-00.000042,-00.000402,-00.001863
+078.137,+000.119,+179.340,+0.005,+0.606,-0.710,+00.0180,-00.1120,+10.0560,-00.000072,+00.000788,+00.000633
+078.137,+000.117,+179.340,+0.008,+0.603,-0.708,+00.0240,-00.1140,+10.0630,+00.000154,+00.000699,+00.000341
+078.137,+000.117,+179.340,+0.008,+0.609,-0.707,+00.0160,-00.1320,+10.0530,-00.000801,+00.001054,+00.000146
+078.137,+000.117,+179.341,+0.003,+0.609,-0.712,-00.0100,-00.1090,+10.0560,+00.000680,+00.000178,+00.000472
+078.137,+000.116,+179.341,+0.007,+0.610,-0.709,+00.0280,-00.1290,+10.0890,+00.000246,-00.000228,-00.000038
+078.137,+000.115,+179.340,+0.007,+0.601,-0.710,+00.0150,-00.0910,+10.0890,-00.000219,-00.000434,+00.000432
+078.137,+000.115,+179.342,+0.007,+0.601,-0.711,+00.0540,-00.1250,+10.0620,-00.000023,-00.001074,+00.000035
+078.137,+000.116,+179.341,+0.006,+0.602,-0.709,+00.0030,-00.1080,+10.0560,-00.000025,-00.000842,-00.000303
+078.136,+000.115,+179.340,+0.009,+0.600,-0.713,+00.0290,-00.1280,+10.0850,+00.001151,+00.000709,+00.001730
+078.137,+000.116,+179.341,+0.005,+0.609,-0.709,+00.0220,-00.1180,+10.0410,-00.000210,-00.000591,-00.000013
+078.136,+000.115,+179.341,+0.007,+0.600,-0.707,+00.0210,-00.1080,+10.0630,+00.001209,+00.001109,-00.001306
+078.136,+000.115,+179.342,+0.007,+0.603,-0.711,+00.0020,-00.1070,+10.0440,-00.000320,-00.000101,-00.001191
+078.136,+000.116,+179.340,+0.006,+0.602,-0.707,+00.0160,-00.1010,+10.0340,+00.000264,-00.000297,+00.000769
+078.137,+000.116,+179.340,+0.007,+0.601,-0.713,+00.0170,-00.1530,+10.0530,+00.000113,+00.000233,+00.001673
+078.137,+000.116,+179.340,+0.007,+0.605,-0.716,+00.0060,-00.1190,+10.0450,+00.001315,-00.000444,+00.000677
+078.136,+000.115,+179.339,+0.003,+0.602,-0.709,+00.0280,-00.1200,+10.0670,-00.000936,+00.000148,+00.000035
+078.136,+000.115,+179.338,+0.006,+0.607,-0.707,+00.0160,-00.1250,+10.0360,-00.000301,-00.000666,+00.000075
+078.136,+000.116,+179.338,+0.008,+0.601,-0.710,+00.0210,-00.1140,+10.0650,+00.000036,+00.000395,-00.000424
+078.136,+000.116,+179.338,+0.003,+0.603,-0.709,+00.0060,-00.1220,+10.0290,-00.000034,+00.001171,-00.000198
+078.136,+000.115,+179.338,+0.006,+0.603,-0.710,+00.0240,-00.1210,+10.0920,+00.000023,+00.000534,+00.000809
+078.136,+000.114,+179.337,+0.007,+0.602,-0.707,+00.0410,-00.1280,+10.0450,-00.002273,+00.001610,+00.000010
+078.135,+000.114,+179.336,+0.003,+0.605,-0.705,+00.0250,-00.1430,+10.0350,+00.000225,-00.000362,+00.000357
+078.136,+000.114,+179.336,+0.007,+0.600,-0.710,+00.0140,-00.1380,+10.0770,+00.000933,-00.001825,-00.000800
+078.136,+000.114,+179.335,+0.006,+0.600,-0.707,+00.0250,-00.1070,+10.0880,+00.000503,-00.000225,+00.000264
+078.135,+000.114,+179.336,+0.006,+0.603,-0.709,+00.0110,-00.1250,+10.0350,-00.000186,-00.000207,+00.000832
+078.135,+000.114,+179.335,+0.007,+0.600,-0.711,+00.0200,-00.1310,+10.0640,+00.000958,+00.001198,-00.000710
+078.136,+000.113,+179.335,+0.007,+0.608,-0.710,+00.0380,-00.1110,+10.0740,+00.000716,-00.000583,-00.000114
+078.135,+000.114,+179.334,+0.006,+0.606,-0.709,+00.0070,-00.1320,+10.0310,-00.000520,+00.000449,+00.000727
+078.135,+000.113,+179.334,+0.006,+0.605,-0.706,+00.0490,-00.1010,+10.0760,+00.000438,-00.000493,+00.000042
+078.135,+000.115,+179.335,+0.005,+0.608,-0.706,+00.0170,-00.1320,+10.0250,+00.000736,+00.000489,-00.001577
+078.135,+000.113,+179.335,+0.007,+0.600,-0.713,+00.0310,-00.1060,+10.0520,-00.000211,-00.000755,+00.000440
+078.135,+000.114,+179.335,+0.006,+0.603,-0.710,+00.0210,-00.1290,+10.0410,-00.000257,+00.000474,-00.000640
+078.135,+000.114,+179.334,+0.007,+0.605,-0.702,+00.0080,-00.1390,+10.0640,+00.000106,+00.000116,+00.000988
+078.135,+000.112,+179.334,+0.005,+0.607,-0.712,+00.0310,-00.1290,+10.0570,-00.000501,+00.000672,+00.000486
+078.135,+000.112,+179.333,+0.008,+0.606,-0.710,+00.0140,-00.1190,+10.0500,+00.000105,-00.000391,-00.000180
+078.135,+000.111,+179.334,+0.006,+0.605,-0.710,+00.0160,-00.1100,+10.0480,-00.000005,+00.001581,+00.001019
+078.135,+000.111,+179.335,+0.003,+0.609,-0.712,+00.0110,-00.1130,+10.0580,+00.000022,+00.000370,+00.001205
+078.134,+000.111,+179.335,+0.006,+0.603,-0.710,+00.0090,-00.1110,+10.0380,+00.000328,+00.000259,+00.000043
+078.134,+000.111,+179.336,+0.006,+0.600,-0.711,+00.0180,-00.0980,+10.0460,-00.000369,+00.000491,-00.000821
+078.133,+000.110,+179.335,+0.006,+0.600,-0.709,+00.0040,-00.1280,+10.0730,-00.000399,+00.000012,+00.000015
+078.135,+000.110,+179.337,+0.007,+0.606,-0.704,+00.0360,-00.1170,+10.0330,+00.000236,+00.000151,+00.000243
+078.135,+000.110,+179.337,+0.006,+0.607,-0.707,+00.0220,-00.1060,+10.0810,-00.001233,+00.000476,-00.000461
+078.135,+000.110,+179.338,+0.005,+0.607,-0.710,+00.0300,-00.1160,+10.0460,-00.001061,+00.000023,-00.000400
+078.135,+000.110,+179.338,+0.009,+0.608,-0.707,+00.0030,-00.1090,+10.0540,+00.000699,-00.001331,+00.001107
+078.135,+000.110,+179.338,+0.005,+0.602,-0.706,+00.0300,-00.0970,+10.0630,-00.000823,+00.000166,+00.000530
+078.135,+000.110,+179.338,+0.007,+0.605,-0.713,+00.0150,-00.1130,+10.0570,+00.000159,-00.001587,-00.000896
+078.135,+000.111,+179.339,+0.005,+0.607,-0.705,+00.0290,-00.1180,+10.0760,-00.000174,+00.000344,+00.000099
+078.134,+000.110,+179.340,+0.006,+0.601,-0.711,+00.0100,-00.0980,+10.0670,+00.000202,-00.000256,+00.000058
+078.135,+000.110,+179.340,+0.006,+0.606,-0.706,+00.0120,-00.1120,+10.0360,-00.000437,-00.000343,+00.000175
+078.135,+000.109,+179.340,+0.006,+0.602,-0.709,+00.0200,-00.1240,+10.0460,-00.000593,-00.000641,+00.001675
+078.135,+000.109,+179.340,+0.006,+0.601,-0.710,+00.0090,-00.1210,+10.0160,-00.000736,+00.000302,-00.000122
+078.136,+000.109,+179.340,+0.006,+0.611,-0.712,+00.0340,-00.1030,+10.0640,-00.000712,+00.000066,-00.001735
+078.135,+000.108,+179.340,+0.007,+0.608,-0.707,+00.0270,-00.1190,+10.0480,-00.000320,+00.001105,-00.000460
+078.135,+000.108,+179.340,+0.003,+0.600,-0.709,+00.0070,-00.1290,+10.0730,-00.001287,+00.000319,+00.000327
+078.135,+000.109,+179.340,+0.006,+0.606,-0.709,+00.0140,-00.1010,+10.0500,-00.000209,-00.000946,-00.000517
+078.136,+000.109,+179.341,+0.008,+0.606,-0.709,+00.0250,-00.1210,+10.0730,+00.000537,-00.000101,-00.001050
+078.135,+000.108,+179.341,+0.006,+0.599,-0.709,+00.0240,-00.1280,+10.0470,+00.000850,+00.001270,+00.001166
+078.136,+000.108,+179.341,+0.007,+0.609,-0.707,+00.0270,-00.1120,+10.0540,-00.000658,-00.000959,+00.000321
+078.136,+000.110,+179.341,+0.006,+0.602,-0.707,+00.0190,-00.1040,+10.0710,+00.000416,-00.002278,-00.000132
+078.136,+000.110,+179.341,+0.006,+0.606,-0.709,+00.0090,-00.1080,+10.0600,-00.000464,+00.000136,-00.000584
+078.136,+000.109,+179.341,+0.005,+0.607,-0.710,+00.0000,-00.1030,+10.0730,+00.000056,-00.000989,-00.000232
+078.137,+000.110,+179.341,+0.005,+0.605,-0.709,+00.0190,-00.1060,+10.0250,-00.000136,+00.000186,-00.001512
+078.138,+000.110,+179.340,+0.007,+0.598,-0.718,+00.0270,-00.1240,+10.0470,-00.000239,-00.000488,-00.001306
+078.138,+000.110,+179.340,+0.007,+0.602,-0.706,+00.0430,-00.1080,+10.0870,+00.000684,+00.000919,+00.000382
+078.138,+000.111,+179.340,+0.007,+0.603,-0.709,+00.0420,-00.1180,+10.0730,+00.000806,+00.000331,-00.000061
+078.138,+000.112,+179.339,+0.007,+0.607,-0.707,+00.0070,-00.1070,+10.0700,-00.000840,+00.000747,-00.000050
+078.137,+000.111,+179.338,+0.006,+0.600,-0.703,+00.0250,-00.1130,+10.0320,-00.001693,-00.000620,+00.000708
+078.136,+000.112,+179.338,+0.006,+0.605,-0.711,+00.0040,-00.1060,+10.0350,+00.000617,+00.000886,+00.000967
+078.136,+000.112,+179.338,+0.006,+0.600,-0.716,+00.0190,-00.0980,+10.0510,+00.001059,-00.000321,-00.000569
+078.136,+000.111,+179.339,+0.006,+0.603,-0.709,+00.0220,-00.1190,+10.0720,+00.001096,+00.000509,-00.000195
+078.135,+000.112,+179.338,+0.006,+0.607,-0.706,-00.0020,-00.1110,+10.0510,-00.000424,-00.000484,-00.000401
+078.136,+000.111,+179.338,+0.007,+0.602,-0.711,+00.0470,-00.1190,+10.0500,-00.000099,+00.001048,-00.000062
+078.136,+000.112,+179.339,+0.006,+0.602,-0.706,+00.0110,-00.1070,+10.0360,+00.000505,+00.000199,-00.000907
+078.136,+000.111,+179.339,+0.006,+0.602,-0.711,+00.0150,-00.1390,+10.0560,+00.000600,-00.000381,+00.000264
+078.135,+000.110,+179.339,+0.006,+0.606,-0.711,+00.0100,-00.1460,+10.0500,-00.000299,-00.000341,+00.001210
+078.135,+000.111,+179.339,+0.006,+0.599,-0.707,+00.0300,-00.0910,+10.0440,+00.000261,-00.001149,+00.000484
+078.136,+000.111,+179.340,+0.007,+0.603,-0.710,+00.0070,-00.0980,+10.0300,-00.000162,+00.000167,-00.000635
+078.136,+000.110,+179.341,+0.005,+0.605,-0.710,+00.0340,-00.1210,+10.0560,+00.000528,+00.000015,-00.001148
+078.135,+000.111,+179.340,+0.009,+0.599,-0.711,+00.0310,-00.1140,+10.0490,-00.000579,-00.000961,+00.000547
+078.136,+000.112,+179.340,+0.005,+0.603,-0.713,+00.0470,-00.1350,+10.0750,+00.000364,-00.001789,-00.000884
+078.135,+000.112,+179.339,+0.006,+0.605,-0.711,+00.0250,-00.1130,+10.0420,-00.000529,-00.000525,-00.000215
+078.135,+000.113,+179.339,+0.007,+0.601,-0.706,+00.0390,-00.1130,+10.0900,+00.001335,+00.000464,+00.000630
+078.136,+000.113,+179.339,+0.005,+0.599,-0.706,+00.0250,-00.1240,+10.0660,+00.000634,+00.000060,+00.000141
+078.136,+000.113,+179.339,+0.008,+0.605,-0.707,+00.0170,-00.1030,+10.1000,+00.000114,-00.000107,+00.000531
+078.136,+000.113,+179.339,+0.007,+0.603,-0.709,+00.0330,-00.1230,+10.0410,-00.000221,-00.001658,-00.001142
+078.136,+000.112,+179.338,+0.008,+0.605,-0.707,+00.0260,-00.1150,+10.0500,+00.000004,-00.000623,+00.000997
+078.136,+000.112,+179.338,+0.003,+0.608,-0.710,+00.0060,-00.1140,+10.0300,+00.000667,+00.000188,+00.000563
+078.136,+000.113,+179.338,+0.008,+0.603,-0.711,+00.0190,-00.1210,+10.0490,-00.000205,-00.001892,-00.000328
+078.135,+000.113,+179.337,+0.005,+0.606,-0.705,+00.0340,-00.1090,+10.0250,-00.000356,-00.000253,+00.001482
+078.136,+000.114,+179.338,+0.006,+0.609,-0.710,+00.0310,-00.1130,+10.0540,+00.000028,-00.000762,-00.000290
+078.136,+000.114,+179.338,+0.005,+0.606,-0.707,+00.0240,-00.1120,+10.0220,-00.000588,+00.000530,-00.001070
+078.136,+000.114,+179.339,+0.008,+0.603,-0.708,+00.0130,-00.1210,+10.0670,+00.000292,-00.000584,-00.000477
+078.136,+000.114,+179.338,+0.006,+0.600,-0.714,+00.0280,-00.1190,+10.0790,+00.000249,+00.000476,+00.001342
+078.136,+000.115,+179.337,+0.006,+0.602,-0.714,+00.0330,-00.1110,+10.0440,+00.000374,+00.000592,-00.000884
+078.136,+000.116,+179.338,+0.007,+0.608,-0.707,+00.0240,-00.1110,+10.0550,+00.000339,+00.000025,-00.000812
+078.135,+000.116,+179.337,+0.008,+0.602,-0.714,+00.0440,-00.1260,+10.0700,+00.000744,-00.000790,+00.000630
+078.136,+000.117,+179.338,+0.005,+0.600,-0.713,+00.0100,-00.1120,+10.0610,+00.001142,-00.001276,-00.000449
+078.136,+000.118,+179.338,+0.009,+0.601,-0.706,+00.0270,-00.1180,+10.0490,-00.000405,-00.001679,-00.000387
+078.136,+000.119,+179.338,+0.007,+0.605,-0.706,+00.0170,-00.1170,+10.0600,+00.000203,-00.001127,+00.000103
+078.136,+000.118,+179.338,+0.005,+0.608,-0.707,+00.0210,-00.1260,+10.0460,-00.000098,+00.000766,-00.000059
+078.136,+000.118,+179.338,+0.006,+0.600,-0.711,+00.0470,-00.1310,+10.0660,+00.000255,-00.001295,-00.000574
+078.137,+000.118,+179.337,+0.007,+0.606,-0.707,+00.0120,-00.1190,+10.0630,-00.000505,-00.000278,-00.001017
+078.137,+000.119,+179.337,+0.007,+0.601,-0.710,+00.0210,-00.1090,+10.0380,+00.000149,-00.000942,+00.000524
+078.137,+000.118,+179.336,+0.006,+0.609,-0.713,+00.0010,-00.1390,+10.0050,+00.000275,+00.000008,-00.000473
+078.136,+000.118,+179.335,+0.006,+0.606,-0.709,+00.0110,-00.1060,+10.0600,+00.001787,+00.000009,+00.000866
+078.137,+000.118,+179.336,+0.006,+0.600,-0.710,+00.0130,-00.1230,+10.0540,+00.001503,+00.001074,+00.000052
+078.136,+000.118,+179.335,+0.007,+0.608,-0.706,+00.0090,-00.1220,+10.0500,-00.000768,-00.000110,+00.001490
+078.136,+000.118,+179.335,+0.007,+0.608,-0.710,+00.0340,-00.1300,+10.0880,+00.001019,-00.000298,-00.000144
+078.135,+000.118,+179.335,+0.007,+0.601,-0.709,+00.0220,-00.1210,+10.0680,-00.000799,+00.000510,+00.001269
+078.135,+000.117,+179.335,+0.005,+0.609,-0.707,+00.0570,-00.1010,+10.0310,+00.000250,-00.000183,-00.000151
+078.135,+000.119,+179.335,+0.006,+0.601,-0.706,+00.0330,-00.1160,+10.0440,-00.000005,+00.000788,+00.000699
+078.135,+000.119,+179.335,+0.005,+0.608,-0.710,+00.0060,-00.1160,+10.0640,-00.001463,+00.000435,-00.000302
+078.134,+000.119,+179.335,+0.006,+0.606,-0.703,+00.0260,-00.1190,+10.0370,-00.000384,+00.000194,+00.000115
+078.134,+000.120,+179.335,+0.007,+0.607,-0.711,+00.0120,-00.1120,+10.0480,-00.000429,-00.000804,+00.001208
+078.134,+000.120,+179.335,+0.007,+0.601,-0.707,+00.0300,-00.1190,+10.0340,+00.000638,+00.000592,+00.000451
+078.134,+000.119,+179.335,+0.006,+0.598,-0.711,+00.0170,-00.1140,+10.0600,-00.000844,-00.000358,+00.000265
+078.133,+000.119,+179.335,+0.005,+0.606,-0.709,+00.0080,-00.1160,+10.0260,+00.000047,+00.000715,-00.000137
+078.134,+000.118,+179.335,+0.008,+0.601,-0.708,+00.0030,-00.1130,+10.0550,-00.000843,+00.000559,-00.001154
+078.134,+000.117,+179.335,+0.006,+0.606,-0.704,+00.0310,-00.1240,+10.0460,+00.000510,+00.000791,-00.000828
+078.134,+000.115,+179.334,+0.006,+0.601,-0.716,+00.0330,-00.1220,+10.0670,-00.000719,+00.000454,+00.000021
+078.134,+000.116,+179.336,+0.005,+0.603,-0.709,+00.0040,-00.0980,+10.0690,+00.000219,+00.001393,+00.001076
+078.134,+000.115,+179.336,+0.007,+0.606,-0.711,+00.0150,-00.1300,+10.0560,+00.000835,+00.000216,+00.000123
+078.134,+000.115,+179.336,+0.006,+0.603,-0.703,-00.0020,-00.1180,+10.0790,-00.000468,+00.000835,-00.000222
+078.134,+000.115,+179.335,+0.005,+0.603,-0.703,+00.0130,-00.0990,+10.0770,-00.000117,-00.000762,+00.000855
+078.135,+000.116,+179.336,+0.007,+0.600,-0.714,+00.0380,-00.1090,+10.0950,+00.000632,+00.000663,-00.000679
+078.135,+000.116,+179.336,+0.006,+0.606,-0.707,+00.0430,-00.1250,+10.0580,-00.000565,-00.000752,+00.000524
+078.135,+000.117,+179.336,+0.007,+0.602,-0.707,+00.0310,-00.1010,+10.0730,-00.000687,-00.000318,+00.000005
+078.134,+000.118,+179.336,+0.008,+0.601,-0.711,+00.0360,-00.1410,+10.0700,+00.000888,-00.001009,-00.000412
+078.135,+000.117,+179.336,+0.008,+0.606,-0.706,+00.0100,-00.1150,+10.0550,+00.000626,+00.001477,-00.000929
+078.135,+000.117,+179.335,+0.005,+0.602,-0.710,+00.0160,-00.0990,+10.0700,-00.000230,+00.000365,+00.000691
+078.134,+000.117,+179.336,+0.007,+0.599,-0.709,-00.0050,-00.1140,+10.0380,-00.000232,-00.000500,+00.000586
+078.134,+000.116,+179.337,+0.008,+0.602,-0.711,+00.0220,-00.1270,+10.0580,+00.000479,-00.000774,-00.000280
+078.134,+000.116,+179.335,+0.007,+0.596,-0.710,+00.0470,-00.1060,+10.0540,+00.000047,-00.000528,-00.000471
+078.135,+000.116,+179.336,+0.006,+0.600,-0.706,+00.0080,-00.1310,+10.0860,+00.001195,+00.000945,+00.000826
+078.134,+000.117,+179.336,+0.008,+0.605,-0.703,+00.0290,-00.1090,+10.0670,+00.000533,-00.000881,+00.001435
+078.134,+000.117,+179.337,+0.007,+0.605,-0.707,+00.0190,-00.1040,+10.0510,+00.000456,+00.000104,-00.000069
+078.134,+000.116,+179.336,+0.009,+0.610,-0.711,+00.0440,-00.1130,+10.0520,-00.000848,+00.000638,-00.001338
+078.134,+000.116,+179.335,+0.007,+0.608,-0.706,+00.0330,-00.1270,+10.0450,+00.001124,+00.000198,+00.000222
+078.134,+000.117,+179.335,+0.005,+0.605,-0.706,+00.0190,-00.1080,+10.0360,-00.000517,-00.000312,-00.000086
+078.134,+000.117,+179.334,+0.006,+0.606,-0.707,+00.0230,-00.1150,+10.0070,+00.000642,+00.000581,-00.001356
+078.134,+000.116,+179.333,+0.006,+0.602,-0.707,+00.0120,-00.1220,+10.0630,-00.001128,+00.000006,-00.000055
+078.135,+000.115,+179.331,+0.008,+0.607,-0.709,+00.0300,-00.1290,+10.0450,-00.000030,-00.000078,-00.000086
+078.135,+000.115,+179.331,+0.006,+0.608,-0.707,+00.0000,-00.1300,+10.0410,+00.000914,-00.000464,+00.000429
+078.136,+000.115,+179.331,+0.005,+0.603,-0.706,+00.0340,-00.1120,+10.0330,+00.000328,+00.000137,+00.000257
+078.136,+000.115,+179.330,+0.008,+0.601,-0.703,+00.0200,-00.1320,+10.0370,-00.000608,-00.000865,+00.000386
+078.136,+000.115,+179.331,+0.006,+0.602,-0.714,+00.0260,-00.1040,+10.0550,-00.000421,-00.001448,-00.000510
+078.136,+000.115,+179.332,+0.005,+0.601,-0.706,+00.0370,-00.1400,+10.0400,-00.001632,-00.000007,-00.000562
+078.136,+000.116,+179.330,+0.005,+0.601,-0.713,+00.0320,-00.1040,+10.0690,+00.000657,+00.000270,-00.001138
+078.137,+000.117,+179.330,+0.007,+0.603,-0.710,+00.0160,-00.1180,+10.0180,-00.000733,+00.000664,+00.000523
+078.136,+000.117,+179.330,+0.008,+0.600,-0.704,-00.0010,-00.1050,+10.0440,+00.000080,-00.000166,+00.000739
+078.136,+000.117,+179.331,+0.005,+0.603,-0.709,+00.0370,-00.1050,+10.0540,+00.000693,-00.001603,-00.000261
+078.136,+000.117,+179.332,+0.008,+0.603,-0.707,+00.0040,-00.1200,+10.0340,+00.001910,+00.000959,+00.000027
+078.136,+000.117,+179.332,+0.008,+0.601,-0.707,+00.0370,-00.1290,+10.0250,-00.000300,+00.000657,-00.000543
+078.135,+000.117,+179.333,+0.009,+0.603,-0.710,+00.0080,-00.1160,+10.0500,+00.000338,-00.000355,-00.000170
+078.135,+000.117,+179.332,+0.006,+0.608,-0.709,+00.0280,-00.1090,+10.0760,-00.000253,+00.001075,+00.000578
+078.135,+000.116,+179.332,+0.003,+0.605,-0.710,+00.0260,-00.1200,+10.0220,-00.000399,-00.000349,-00.000298
+078.134,+000.116,+179.333,+0.008,+0.601,-0.708,+00.0270,-00.1180,+10.0540,+00.000874,+00.000229,-00.000608
+078.134,+000.116,+179.333,+0.006,+0.607,-0.702,+00.0280,-00.1080,+10.0900,-00.001261,-00.000152,-00.000413
+078.135,+000.116,+179.334,+0.006,+0.605,-0.706,+00.0080,-00.1260,+10.0300,+00.000361,+00.000519,-00.000395
+078.135,+000.117,+179.335,+0.003,+0.600,-0.705,+00.0180,-00.1200,+10.0700,+00.000923,-00.000337,+00.000364
+078.135,+000.117,+179.335,+0.005,+0.599,-0.710,+00.0220,-00.1310,+10.0170,-00.001246,-00.000200,+00.000586
+078.134,+000.118,+179.335,+0.005,+0.602,-0.707,+00.0120,-00.1330,+10.0500,+00.001496,-00.000188,+00.000175
+078.133,+000.119,+179.334,+0.007,+0.606,-0.713,+00.0060,-00.1120,+10.0590,-00.000196,-00.000655,+00.001449
+078.134,+000.117,+179.334,+0.006,+0.603,-0.706,+00.0240,-00.1100,+10.0250,-00.000109,+00.000185,+00.000772
+078.134,+000.115,+179.334,+0.006,+0.601,-0.714,+00.0040,-00.1380,+10.0510,-00.000931,+00.000346,-00.000284
+078.134,+000.115,+179.334,+0.005,+0.600,-0.710,+00.0180,-00.1280,+10.0450,-00.000005,-00.001101,+00.000263
+078.133,+000.115,+179.333,+0.006,+0.602,-0.709,+00.0110,-00.1340,+10.0390,+00.000439,-00.000858,+00.000539
+078.133,+000.115,+179.333,+0.006,+0.607,-0.710,+00.0210,-00.1380,+10.0520,+00.000492,-00.000672,+00.001028
