TimeStartup,QuatX,QuatY,QuatZ,QuatS,GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ,MagX,MagY,MagZ,Temperature,Pressure
10806343757000,+0.9546857,-2.97518E-001,-3.14311E-003,+6.94783E-003,-00.000573,-00.000856,-00.000268,+00.0180,-00.1489,+10.0977,-0.117,-0.009,-0.683,+024.48,+100.47
10806345007000,+0.9546862,-2.97517E-001,-3.14218E-003,+6.94714E-003,-00.000244,-00.000489,-00.000390,+00.0082,-00.1547,+10.0993,-0.116,-0.006,-0.690,+024.48,+100.47
10806346257000,+0.9546862,-2.97517E-001,-3.14218E-003,+6.94714E-003,-00.000272,-00.000126,-00.000502,+00.0006,-00.1429,+10.1037,-0.116,-0.006,-0.690,+024.47,+100.47
10806347507000,+0.9546851,-2.97520E-001,-3.14029E-003,+6.94841E-003,+00.000258,+00.000300,+00.000597,-00.0037,-00.1393,+10.1138,-0.116,-0.006,-0.690,+024.47,+100.47
10806348757000,+0.9546851,-2.97520E-001,-3.14029E-003,+6.94841E-003,+00.000630,+00.000259,+00.001012,-00.0097,-00.1474,+10.1194,-0.116,-0.009,-0.688,+024.47,+100.47
10806350007000,+0.9546854,-2.97519E-001,-3.14000E-003,+6.94717E-003,+00.000392,-00.000010,+00.000868,-00.0083,-00.1490,+10.1171,-0.116,-0.009,-0.688,+024.47,+100.47
10806351257000,+0.9546854,-2.97519E-001,-3.14000E-003,+6.94717E-003,+00.000509,+00.000318,+00.000319,-00.0027,-00.1659,+10.1229,-0.116,-0.009,-0.688,+024.47,+100.49
10806352507000,+0.9546852,-2.97520E-001,-3.13316E-003,+6.94769E-003,+00.000786,+00.000459,-00.000279,-00.0035,-00.1772,+10.1210,-0.116,-0.009,-0.688,+024.48,+100.49
10806353757000,+0.9546852,-2.97520E-001,-3.13316E-003,+6.94769E-003,+00.000669,-00.000116,-00.000896,+00.0089,-00.1676,+10.1066,-0.117,-0.008,-0.688,+024.48,+100.49
10806355007000,+0.9546861,-2.97517E-001,-3.13611E-003,+6.94679E-003,+00.000274,-00.000735,-00.001168,+00.0184,-00.1613,+10.0995,-0.117,-0.008,-0.688,+024.48,+100.49
10806356257000,+0.9546861,-2.97517E-001,-3.13611E-003,+6.94679E-003,+00.000052,-00.001515,-00.001265,+00.0159,-00.1516,+10.0818,-0.117,-0.008,-0.688,+024.48,+100.46
10806357507000,+0.9546871,-2.97514E-001,-3.13855E-003,+6.94937E-003,-00.000596,-00.001883,-00.001237,+00.0142,-00.1486,+10.0665,-0.117,-0.007,-0.688,+024.48,+100.46
10806358757000,+0.9546871,-2.97514E-001,-3.13855E-003,+6.94937E-003,-00.001140,-00.001157,-00.000068,+00.0060,-00.1496,+10.0695,-0.117,-0.007,-0.688,+024.47,+100.46
10806360007000,+0.9546866,-2.97515E-001,-3.13834E-003,+6.94939E-003,-00.000572,-00.000581,+00.000751,+00.0072,-00.1521,+10.0772,-0.117,-0.007,-0.688,+024.47,+100.47
10806361257000,+0.9546866,-2.97515E-001,-3.13834E-003,+6.94939E-003,+00.000221,-00.000201,+00.001070,+00.0114,-00.1433,+10.0928,-0.117,-0.002,-0.693,+024.48,+100.47
10806362507000,+0.9546876,-2.97512E-001,-3.13512E-003,+6.94902E-003,+00.000511,+00.000313,+00.000945,+00.0243,-00.1317,+10.1093,-0.117,-0.002,-0.693,+024.48,+100.47
10806363756000,+0.9546876,-2.97512E-001,-3.13512E-003,+6.94902E-003,+00.001186,+00.000190,+00.000232,+00.0332,-00.1270,+10.1223,-0.117,-0.002,-0.693,+024.48,+100.49
10806365007000,+0.9546875,-2.97513E-001,-3.13460E-003,+6.94800E-003,+00.000947,+00.000308,+00.000375,+00.0293,-00.1305,+10.1376,-0.117,-0.002,-0.693,+024.48,+100.49
10806366256000,+0.9546875,-2.97513E-001,-3.13460E-003,+6.94800E-003,+00.000296,+00.000826,+00.000444,+00.0248,-00.1430,+10.1372,-0.117,-0.009,-0.686,+024.48,+100.49
10806367506000,+0.954685,-2.97521E-001,-3.13394E-003,+6.94512E-003,-00.000248,+00.000863,+00.000227,+00.0164,-00.1570,+10.1321,-0.117,-0.009,-0.686,+024.48,+100.48
10806368756000,+0.954685,-2.97521E-001,-3.13394E-003,+6.94512E-003,-00.000978,+00.000859,-00.000029,+00.0161,-00.1640,+10.1229,-0.117,-0.009,-0.686,+024.48,+100.48
