Yaw,Pitch,Roll,MagX,MagY,MagZ,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
+078.252,+000.097,+179.328,-0.100,+0.552,-0.645,-00.1530,-00.2520,+10.1320,+00.001504,+00.004337,+00.003926
+078.253,+000.096,+179.326,+0.378,+0.286,-0.926,-00.0850,+00.0550,+10.1130,-00.002741,-00.001402,-00.000405
+078.253,+000.097,+179.327,-0.208,+0.389,-0.641,+00.0960,+00.0310,+09.9520,-00.003010,-00.003150,-00.000461
+078.253,+000.095,+179.328,+0.368,+0.389,-0.908,-00.0760,-00.3190,+10.0490,+00.001307,-00.003545,-00.000482
+078.253,+000.096,+179.328,-0.225,+0.169,-0.654,-00.0120,-00.1040,+10.0900,-00.000781,-00.005820,-00.004920
+078.253,+000.095,+179.328,+0.325,+0.502,-0.875,-00.1740,-00.1260,+10.0650,-00.000093,-00.001869,-00.001823
+078.253,+000.095,+179.328,-0.105,-0.011,-0.764,+00.0620,-00.0990,+10.0690,+00.000519,+00.001135,+00.000455
+078.253,+000.095,+179.328,+0.179,+0.606,-0.792,+00.0870,-00.2080,+10.0340,+00.000440,+00.003196,+00.004317
+078.254,+000.094,+179.328,+0.244,+0.008,-0.915,-00.0880,-00.1350,+10.0880,+00.002618,-00.000354,-00.000147
+078.253,+000.096,+179.328,+0.072,+0.608,-0.742,+00.1690,-00.2710,+09.9770,-00.001350,+00.002972,+00.003756
+078.254,+000.095,+179.328,+0.330,+0.118,-0.931,-00.1130,-00.2250,+10.0340,+00.000636,+00.001510,+00.000001
+078.255,+000.096,+179.328,-0.045,+0.570,-0.679,-00.1240,-00.2040,+10.0390,-00.001101,+00.000539,+00.004204
+078.254,+000.094,+179.327,+0.382,+0.247,-0.938,-00.0350,-00.1310,+10.0520,+00.000550,+00.000449,-00.000370
+078.255,+000.096,+179.328,-0.177,+0.455,-0.653,+00.1630,-00.1410,+10.1110,-00.001016,-00.002784,-00.002368
+078.254,+000.095,+179.328,+0.385,+0.353,-0.919,-00.1100,-00.2840,+10.0250,+00.001123,-00.000798,-00.001691
+078.254,+000.096,+179.329,-0.152,+0.033,-0.708,-00.0250,-00.0940,+10.0580,+00.001550,-00.002349,-00.004140
+078.253,+000.094,+179.328,+0.287,+0.539,-0.844,-00.1950,-00.0810,+09.9940,+00.000763,+00.002259,-00.001298
+078.253,+000.094,+179.328,+0.020,-0.055,-0.834,-00.0050,-00.1420,+10.1030,+00.001643,-00.001283,+00.001929
+078.252,+000.094,+179.328,+0.207,+0.583,-0.815,+00.0800,-00.0760,+10.0410,+00.000199,+00.005177,+00.001396
+078.253,+000.096,+179.328,-0.106,-0.007,-0.774,+00.4570,+00.4450,+10.1500,-00.002028,-00.002438,-00.005104
+078.254,+000.095,+179.330,+0.001,+0.600,-0.702,-00.0270,+00.4930,+09.9840,+00.005980,-00.010464,-00.001829
+078.253,+000.091,+179.327,+0.064,-0.052,-0.841,-00.2960,-00.2020,+10.1920,+00.009633,+00.006316,-00.005938
+078.249,+000.103,+179.330,-0.074,+0.553,-0.684,+00.7550,+01.3280,+10.1300,-00.002647,-00.010370,+00.002625
+078.250,+000.090,+179.328,+0.313,+0.082,-0.925,-00.1920,-00.3350,+09.8560,+00.009257,+00.004568,+00.008915
+078.253,+000.095,+179.325,-0.237,+0.351,-0.627,+00.2170,-00.1670,+10.0240,+00.001197,+00.010787,-00.001968
+078.254,+000.098,+179.327,+0.322,+0.496,-0.870,-00.1540,-00.0160,+10.0100,-00.009812,-00.004365,+00.004580
+078.254,+000.090,+179.328,-0.229,+0.242,-0.651,+00.1590,+00.0570,+10.1280,+00.005341,-00.002528,+00.003885
+078.253,+000.095,+179.324,+0.203,+0.594,-0.804,+00.4120,-00.1120,+10.0470,-00.001659,+00.006666,+00.002512
+078.255,+000.098,+179.332,-0.173,+0.060,-0.720,-00.3850,-00.0640,+10.0540,-00.000476,-00.019105,-00.002291
+078.256,+000.091,+179.331,+0.059,+0.612,-0.722,-00.7080,+00.1050,+09.9630,+00.013654,-00.009493,+00.000089
+078.255,+000.092,+179.326,-0.044,-0.040,-0.780,+00.2150,-00.0250,+10.1600,-00.004034,+00.016903,-00.002903
+078.254,+000.096,+179.328,-0.029,+0.582,-0.684,-00.0620,+00.5950,+10.1120,-00.007498,-00.000968,-00.000306
+078.255,+000.090,+179.328,+0.345,+0.144,-0.935,-00.1570,-00.6830,+10.0910,+00.006646,-00.003294,-00.001171
+078.255,+000.094,+179.323,-0.180,+0.434,-0.638,+00.3920,-01.5130,+09.9950,-00.002801,+00.011092,-00.002108
+078.255,+000.098,+179.326,+0.368,+0.356,-0.913,+00.4360,-00.2290,+09.9300,-00.000296,-00.008456,+00.001040
+078.255,+000.093,+179.327,-0.225,+0.350,-0.630,-00.3990,-00.2250,+10.1280,+00.006987,-00.004124,+00.004452
+078.254,+000.093,+179.324,+0.321,+0.508,-0.873,+00.1260,-00.2200,+10.0840,+00.003659,+00.008086,+00.004565
+078.255,+000.098,+179.327,-0.244,+0.211,-0.638,-00.3570,+00.5520,+10.0560,-00.006086,-00.010408,+00.002786
+078.256,+000.093,+179.327,+0.190,+0.593,-0.787,-00.1210,+01.1000,+09.9910,+00.001264,-00.004113,+00.003685
+078.256,+000.093,+179.324,-0.192,+0.084,-0.675,-00.3670,-00.9330,+09.9860,-00.000494,-00.001732,-00.004400
+078.256,+000.096,+179.324,+0.089,+0.611,-0.737,+00.1030,-00.0620,+09.9250,-00.012565,+00.005751,-00.003009
+078.256,+000.093,+179.327,+0.153,-0.042,-0.880,-00.0690,-00.1040,+10.0310,+00.005795,-00.010436,-00.006764
+078.256,+000.091,+179.324,-0.119,+0.535,-0.656,+00.2790,-01.0940,+10.1220,+00.007395,+00.005002,-00.005617
+078.254,+000.095,+179.325,+0.328,+0.098,-0.956,+00.9660,+00.2440,+10.0660,+00.004028,+00.001169,-00.001117
+078.255,+000.094,+179.328,-0.165,+0.461,-0.653,+00.1840,+00.2450,+10.0660,+00.004029,-00.013219,-00.000742
+078.255,+000.089,+179.324,+0.383,+0.306,-0.935,-00.2990,+00.1060,+10.2210,-00.001566,+00.012879,-00.000600
+078.253,+000.096,+179.324,-0.226,+0.368,-0.612,+00.7700,+00.5790,+09.9620,-00.007878,+00.000489,+00.006164
+078.255,+000.095,+179.325,+0.325,+0.488,-0.877,+00.3480,-00.0350,+10.1150,-00.002741,-00.008993,+00.005101
+078.256,+000.092,+179.324,-0.229,+0.255,-0.636,-00.0170,-00.2160,+10.0120,+00.001802,+00.004129,+00.000360
+078.255,+000.093,+179.323,+0.099,+0.608,-0.750,-00.1280,-00.8420,+10.0090,+00.000646,+00.010850,-00.000689
+078.256,+000.095,+179.327,-0.075,-0.026,-0.775,-00.1010,+00.0820,+10.0150,+00.003262,-00.010886,-00.001151
+078.256,+000.092,+179.327,-0.016,+0.595,-0.700,-00.5000,-00.7820,+09.9890,+00.009583,-00.009553,-00.003644
+078.257,+000.093,+179.325,+0.114,-0.052,-0.860,+00.2450,+00.0030,+10.0990,-00.000783,+00.009218,-00.005048
+078.256,+000.097,+179.328,-0.089,+0.561,-0.671,+00.1820,+00.2910,+10.1220,+00.000559,-00.010962,-00.002735
+078.255,+000.088,+179.327,+0.294,+0.056,-0.910,-00.3410,-00.4390,+10.0970,-00.000117,+00.006425,-00.001103
+078.255,+000.091,+179.325,-0.166,+0.488,-0.645,+00.4990,-00.8230,+10.1190,-00.004666,+00.005072,-00.001265
+078.255,+000.095,+179.327,+0.375,+0.240,-0.925,+00.0720,-00.7750,+09.9970,+00.001095,-00.012548,+00.002749
+078.256,+000.090,+179.329,-0.205,+0.410,-0.621,-00.2070,-00.1960,+10.0750,+00.006292,-00.001383,+00.005648
+078.255,+000.091,+179.327,+0.261,+0.560,-0.833,+00.4340,-00.2020,+10.0040,+00.005236,+00.000156,+00.005085
+078.257,+000.094,+179.329,-0.219,+0.159,-0.672,-00.3080,+00.0330,+10.0680,-00.006733,-00.007336,-00.001085
+078.257,+000.089,+179.329,+0.139,+0.613,-0.763,-00.2370,+00.8980,+10.0440,-00.000109,-00.003499,+00.002518
+078.258,+000.089,+179.327,-0.139,+0.015,-0.732,-00.0020,-00.2510,+09.9380,+00.000216,-00.000946,-00.003268
+078.257,+000.092,+179.325,+0.025,+0.609,-0.712,+00.2700,-00.0340,+10.0500,-00.010403,-00.000863,-00.001776
+078.258,+000.087,+179.328,+0.059,-0.060,-0.833,+00.0360,-00.1430,+10.0290,+00.005291,-00.008018,-00.005823
+078.257,+000.085,+179.325,-0.067,+0.562,-0.672,+00.1030,-00.1860,+10.0580,+00.002335,+00.012776,-00.004382
+078.257,+000.090,+179.326,+0.258,+0.017,-0.919,+00.4200,-00.2100,+10.0820,+00.001482,-00.001215,-00.000329
+078.256,+000.088,+179.328,-0.184,+0.427,-0.634,-00.2340,-00.1640,+10.0900,+00.002527,-00.008581,+00.001138
+078.255,+000.084,+179.326,+0.373,+0.392,-0.911,+00.0890,+00.1000,+10.1730,+00.002205,+00.006217,+00.003248
+078.255,+000.089,+179.326,-0.225,+0.322,-0.635,+00.3870,+00.0600,+10.0510,-00.007082,+00.002609,+00.005376
+078.257,+000.086,+179.326,+0.292,+0.528,-0.858,+00.2550,+00.0330,+10.0730,-00.003312,-00.001355,+00.004180
+078.258,+000.085,+179.327,-0.226,+0.197,-0.652,-00.1820,-00.2240,+10.1290,+00.001432,+00.002503,+00.002863
+078.258,+000.088,+179.324,+0.175,+0.598,-0.785,-00.2650,-00.4970,+10.0580,-00.002804,+00.006434,-00.001180
+078.257,+000.088,+179.328,-0.184,+0.062,-0.692,+00.0950,+00.1710,+10.0010,+00.004190,-00.010422,+00.000855
+078.258,+000.086,+179.327,+0.054,+0.611,-0.721,-00.6530,-00.3410,+10.0700,+00.007014,-00.005977,-00.001570
+078.257,+000.085,+179.325,-0.023,-0.052,-0.791,+00.0920,-00.0500,+10.0800,+00.000400,+00.005560,-00.004829
+078.256,+000.089,+179.326,-0.128,+0.529,-0.641,+00.1040,+00.2330,+10.1770,-00.002005,-00.003128,-00.000522
+078.255,+000.086,+179.325,+0.362,+0.162,-0.955,-00.2860,-00.1700,+10.0690,+00.001192,+00.001445,-00.001338
+078.255,+000.087,+179.323,-0.179,+0.441,-0.637,+00.2170,-00.5870,+10.0510,-00.005323,+00.009514,-00.002725
+078.255,+000.088,+179.325,+0.383,+0.354,-0.929,+00.1360,-00.7480,+09.9720,+00.000718,-00.007555,+00.001802
+078.255,+000.087,+179.325,-0.226,+0.362,-0.623,-00.0280,-00.4070,+10.0300,+00.001674,-00.003674,+00.004785
+078.255,+000.086,+179.324,+0.326,+0.502,-0.876,+00.3260,-00.1950,+09.9850,+00.004157,+00.001960,+00.001279
+078.255,+000.090,+179.326,-0.240,+0.236,-0.647,-00.0050,+00.2190,+10.1470,-00.004058,-00.005584,+00.000671
+078.255,+000.087,+179.324,+0.208,+0.581,-0.805,-00.0550,+00.8070,+10.0780,-00.002940,+00.002644,+00.002648
+078.255,+000.085,+179.324,-0.072,-0.036,-0.766,+00.0920,-00.1900,+10.0370,-00.000078,+00.000022,-00.005074
+078.254,+000.088,+179.323,-0.019,+0.603,-0.693,+00.2220,-00.3400,+10.0030,-00.003191,-00.004013,-00.000039
+078.254,+000.086,+179.325,+0.137,-0.046,-0.872,-00.1680,-00.3380,+10.0620,+00.004695,-00.002636,-00.003407
+078.254,+000.086,+179.323,-0.106,+0.536,-0.658,+00.0250,-00.1790,+10.0390,+00.001853,+00.000784,-00.001367
+078.253,+000.086,+179.323,+0.316,+0.077,-0.923,+00.3050,-00.1110,+10.1500,+00.002572,+00.003103,+00.000372
+078.253,+000.086,+179.322,-0.168,+0.468,-0.646,-00.0480,-00.1190,+10.0230,-00.000054,+00.000729,-00.000310
+078.253,+000.085,+179.322,+0.375,+0.283,-0.913,+00.1170,-00.0700,+10.0580,-00.000635,+00.004627,+00.002195
+078.254,+000.086,+179.322,-0.214,+0.393,-0.620,-00.0330,-00.3150,+10.0640,-00.004641,+00.006146,+00.002891
+078.253,+000.085,+179.321,+0.347,+0.451,-0.891,-00.0540,-00.2090,+10.0360,+00.000531,+00.003281,+00.002789
+078.253,+000.086,+179.321,-0.230,+0.146,-0.650,-00.0950,+00.0530,+10.0480,-00.003937,+00.001547,+00.003393
+078.253,+000.087,+179.321,+0.136,+0.616,-0.761,-00.2070,-00.1330,+10.0360,+00.000088,+00.002015,+00.000003
+078.255,+000.087,+179.323,-0.134,+0.012,-0.723,+00.2140,-00.0760,+09.9380,+00.003068,-00.006727,-00.000734
+078.254,+000.086,+179.321,+0.029,+0.606,-0.704,-00.1970,-00.3280,+10.0660,+00.001335,-00.001710,-00.001691
+078.254,+000.085,+179.321,+0.053,-0.048,-0.828,-00.0730,-00.0450,+10.0770,+00.001048,-00.000938,-00.004708
+078.254,+000.085,+179.320,-0.068,+0.566,-0.671,-00.0620,-00.1540,+10.0210,+00.000400,-00.000343,-00.002301
+078.253,+000.083,+179.321,+0.248,+0.015,-0.905,-00.1040,-00.1190,+10.0900,+00.000026,+00.004447,+00.001844
+078.253,+000.086,+179.322,-0.224,+0.371,-0.626,+00.0870,-00.0770,+09.9560,+00.000298,-00.003740,-00.000752
+078.253,+000.081,+179.322,+0.389,+0.249,-0.950,-00.2750,-01.0060,+10.0930,+00.008284,+00.004218,-00.004072
+078.253,+000.084,+179.321,-0.188,+0.070,-0.691,+01.4610,+00.4290,+10.1670,+00.003523,+00.006770,+00.000155
+078.252,+000.083,+179.321,+0.277,+0.555,-0.841,-00.0820,-00.2900,+10.2150,-00.002967,+00.004165,-00.001401
+078.253,+000.083,+179.322,-0.127,-0.009,-0.718,+00.1040,+00.1130,+10.0120,+00.000083,-00.002161,-00.000190
+078.253,+000.084,+179.319,+0.051,+0.603,-0.712,+00.2190,+00.0330,+10.1010,-00.002777,+00.003720,+00.000785
+078.253,+000.085,+179.321,-0.004,-0.047,-0.802,+00.0110,-00.0180,+09.9990,-00.001093,-00.005444,+00.008965
+078.254,+000.083,+179.322,-0.110,+0.526,-0.652,-00.3020,-00.0440,+10.0100,+00.001503,-00.000924,+00.000381
+078.254,+000.083,+179.320,+0.091,-0.062,-0.839,-00.1460,+00.0570,+09.9850,+00.000483,+00.001292,+00.004217
+078.254,+000.086,+179.322,-0.204,+0.403,-0.625,+00.0050,-00.0770,+10.0470,-00.002619,-00.002697,-00.000097
+078.254,+000.080,+179.322,+0.347,+0.153,-0.939,-00.1130,-00.0650,+10.0770,+00.003605,+00.003346,-00.001734
+078.254,+000.083,+179.322,-0.221,+0.154,-0.661,+00.5270,-00.4280,+10.0150,+00.003484,+00.009311,-00.001954
+078.253,+000.083,+179.322,+0.376,+0.389,-0.906,-00.0610,+00.0550,+10.1510,-00.003490,+00.001200,-00.006453
+078.252,+000.083,+179.324,-0.175,+0.064,-0.699,+00.0730,+00.1460,+10.0960,+00.002823,-00.002843,-00.002995
+078.252,+000.083,+179.322,+0.243,+0.564,-0.808,-00.0060,-00.3330,+10.0430,-00.000026,+00.001251,-00.000292
+078.252,+000.086,+179.324,-0.122,-0.001,-0.722,+00.2660,+00.4990,+10.0050,-00.003980,-00.003686,-00.003583
+078.252,+000.084,+179.325,+0.062,+0.606,-0.715,-00.3320,-00.1720,+10.0460,+00.001578,-00.001017,+00.003046
+078.251,+000.084,+179.324,-0.031,-0.053,-0.798,+00.0830,-00.2410,+10.0500,-00.002674,+00.000430,+00.006522
+078.252,+000.084,+179.325,-0.193,+0.428,-0.633,-00.0520,-00.0140,+10.0650,+00.001529,+00.001191,+00.002230
+078.254,+000.083,+179.326,+0.207,-0.021,-0.899,-00.0760,-00.3020,+10.1590,+00.002534,-00.002442,-00.001222
+078.253,+000.084,+179.326,-0.234,+0.304,-0.629,-00.3930,-00.1090,+10.1130,-00.000666,+00.002208,+00.001742
+078.255,+000.082,+179.326,+0.324,+0.095,-0.938,-00.2580,-00.1610,+10.0520,+00.003399,+00.003761,-00.005384
+078.253,+000.084,+179.327,-0.223,+0.189,-0.660,+00.2030,-00.1970,+10.0240,+00.001642,+00.001538,-00.000924
+078.254,+000.084,+179.326,+0.375,+0.307,-0.911,+00.3010,-00.2760,+10.0390,-00.001618,+00.001687,-00.004760
+078.252,+000.086,+179.327,-0.194,+0.089,-0.678,+00.1100,-00.2840,+10.0950,-00.000591,-00.000503,-00.001745
+078.251,+000.084,+179.326,+0.301,+0.513,-0.848,+00.0250,-00.2500,+10.0330,-00.001206,+00.001947,+00.000847
+078.251,+000.085,+179.326,-0.128,+0.023,-0.723,+00.1650,-00.1420,+10.0810,-00.002606,-00.002018,-00.000381
+078.250,+000.084,+179.326,-0.062,+0.569,-0.664,-00.0950,-00.2350,+10.0750,-00.001921,+00.000205,+00.003922
+078.250,+000.085,+179.327,+0.038,-0.061,-0.816,+00.0970,+00.0020,+10.0420,+00.001252,-00.003666,+00.003949
+078.251,+000.086,+179.327,-0.169,+0.466,-0.645,+00.2220,+00.1250,+10.0420,-00.001874,-00.001827,+00.000638
+078.251,+000.084,+179.327,+0.157,-0.035,-0.879,-00.0040,-00.1050,+10.0430,+00.002082,-00.002618,+00.002577
+078.251,+000.086,+179.327,-0.221,+0.340,-0.632,-00.2730,-00.0480,+10.1190,-00.000057,+00.001916,-00.002452
+078.251,+000.084,+179.326,+0.293,+0.054,-0.944,-00.1780,-00.2410,+10.0720,+00.001430,+00.003184,-00.002218
+078.250,+000.085,+179.326,-0.233,+0.226,-0.645,+00.1950,-00.3910,+10.0210,+00.000165,+00.002125,-00.002136
+078.250,+000.085,+179.324,+0.374,+0.230,-0.927,+00.1320,-00.1970,+10.0810,-00.001414,+00.004528,-00.005501
+078.250,+000.086,+179.326,-0.151,+0.030,-0.723,+00.0900,-00.0870,+10.0950,-00.001122,+00.001087,-00.002160
+078.248,+000.085,+179.325,+0.183,+0.591,-0.773,+00.1290,-00.2060,+09.9910,-00.001307,+00.002842,+00.000668
+078.248,+000.086,+179.326,-0.098,-0.026,-0.743,+00.0840,+00.0310,+10.0640,-00.000558,-00.003869,-00.000212
+078.247,+000.085,+179.326,+0.005,+0.597,-0.693,-00.2130,-00.1610,+10.0610,-00.001373,+00.001216,+00.002028
+078.247,+000.085,+179.326,-0.007,-0.058,-0.803,-00.1310,-00.1460,+09.9130,-00.000032,-00.004690,+00.006101
+078.248,+000.085,+179.326,-0.141,+0.510,-0.638,-00.1560,+00.0050,+09.9840,+00.000100,+00.002248,+00.000207
+078.249,+000.084,+179.325,+0.094,-0.063,-0.855,+00.0010,-00.4210,+10.1190,-00.001931,+00.000533,-00.001491
+078.247,+000.086,+179.327,-0.220,+0.390,-0.633,+00.1800,-00.2340,+10.0410,-00.000273,+00.000895,+00.000629
+078.248,+000.084,+179.326,+0.250,+0.013,-0.913,-00.5680,-00.0340,+10.0640,+00.002974,+00.005118,-00.002216
+078.247,+000.086,+179.327,-0.223,+0.160,-0.663,+00.2200,-00.1660,+10.0220,+00.002984,+00.000606,-00.000637
+078.248,+000.085,+179.327,+0.375,+0.382,-0.916,+00.0560,-00.3030,+10.1330,+00.001972,+00.003092,-00.005596
+078.248,+000.087,+179.328,-0.184,+0.065,-0.692,+00.1200,+00.1130,+10.1170,+00.001060,-00.001770,-00.001014
+078.246,+000.087,+179.326,+0.259,+0.553,-0.826,+00.1120,-00.1930,+10.0710,-00.000626,-00.000350,+00.003965
+078.247,+000.087,+179.327,-0.121,+0.002,-0.718,+00.2470,-00.0390,+10.0670,-00.001741,-00.003872,-00.000894
+078.247,+000.087,+179.327,+0.074,+0.612,-0.726,+00.0560,-00.0970,+10.1380,-00.001088,+00.002007,+00.004167
+078.248,+000.087,+179.327,-0.032,-0.051,-0.793,-00.0990,-00.2480,+09.9490,-00.001712,-00.004762,+00.002807
+078.248,+000.088,+179.327,-0.096,+0.548,-0.648,-00.0630,-00.0820,+09.9990,-00.000791,-00.001297,+00.002079
+078.248,+000.087,+179.329,+0.189,-0.022,-0.886,-00.0620,+00.0670,+10.1130,+00.001450,-00.001503,+00.003411
+078.247,+000.087,+179.329,-0.237,+0.300,-0.630,+00.1740,-00.0770,+10.1370,+00.000924,+00.000123,+00.002560
+078.248,+000.086,+179.328,+0.326,+0.106,-0.923,-00.2890,+00.0560,+10.0670,+00.002585,-00.000738,-00.004259
+078.247,+000.087,+179.328,-0.230,+0.185,-0.648,+00.1130,-00.2050,+10.0090,+00.000187,+00.000730,-00.002357
+078.248,+000.085,+179.327,+0.375,+0.322,-0.912,+00.4610,-00.4300,+10.0240,+00.003027,+00.004101,-00.006561
+078.247,+000.087,+179.327,-0.199,+0.090,-0.677,+00.3150,-00.0920,+10.1190,+00.000936,+00.001518,-00.000048
+078.246,+000.087,+179.326,+0.298,+0.514,-0.844,+00.1540,-00.2040,+10.0340,-00.002377,+00.000955,+00.002861
+078.246,+000.089,+179.326,-0.129,+0.019,-0.719,-00.0810,+00.0670,+10.0900,+00.001199,-00.003431,-00.000422
+078.246,+000.089,+179.326,+0.139,+0.609,-0.775,-00.0110,-00.0560,+10.1190,-00.002482,+00.000004,+00.000712
+078.246,+000.089,+179.326,+0.032,-0.057,-0.812,+00.0310,-00.0190,+10.0470,+00.000802,-00.007858,+00.005428
+078.245,+000.089,+179.326,-0.159,+0.475,-0.637,-00.1510,+00.0930,+10.0250,+00.000321,+00.001973,+00.003035
+078.246,+000.088,+179.327,+0.146,-0.045,-0.863,+00.1390,+00.0000,+10.1180,+00.002830,-00.003477,-00.000460
+078.246,+000.088,+179.327,-0.221,+0.358,-0.627,+00.1010,-00.1090,+10.0370,+00.000646,-00.000548,+00.000202
+078.247,+000.088,+179.327,+0.286,+0.042,-0.926,-00.2250,-00.0460,+10.0190,+00.000867,-00.000101,-00.001809
+078.245,+000.089,+179.327,-0.235,+0.234,-0.639,+00.0220,-00.3390,+10.0590,-00.001114,+00.001391,-00.001936
+078.246,+000.088,+179.325,+0.382,+0.230,-0.930,+00.3380,-00.2160,+10.1000,+00.002515,+00.003815,-00.005347
+078.246,+000.090,+179.327,-0.210,+0.142,-0.664,+00.0410,-00.4140,+10.1230,+00.000533,+00.000416,-00.000012
+078.245,+000.088,+179.325,+0.345,+0.441,-0.893,+00.2810,-00.1190,+10.0780,-00.001962,+00.001924,-00.001779
+078.246,+000.089,+179.326,-0.106,-0.017,-0.739,-00.0230,-00.1400,+10.0840,+00.000008,-00.001640,-00.000580
+078.245,+000.088,+179.325,+0.022,+0.604,-0.707,-00.0130,-00.2300,+10.0930,-00.003666,-00.001401,+00.001917
+078.245,+000.088,+179.326,-0.010,-0.052,-0.798,-00.3350,+00.1780,+10.0650,-00.000129,-00.003658,+00.004135
+078.245,+000.087,+179.326,-0.131,+0.518,-0.648,-00.0920,+00.0240,+10.0770,-00.001216,+00.004573,+00.001634
+078.247,+000.086,+179.326,+0.097,-0.063,-0.855,+00.0520,+00.0270,+10.0220,-00.001471,-00.003710,+00.000752
+078.246,+000.088,+179.326,-0.204,+0.397,-0.635,+00.0060,-00.0270,+10.0200,+00.000998,-00.002302,+00.000003
+078.246,+000.085,+179.325,+0.223,+0.003,-0.887,-00.2280,+00.1380,+10.0310,-00.000606,+00.003075,-00.002276
+078.244,+000.086,+179.327,-0.244,+0.269,-0.632,+00.1250,+00.0000,+10.0560,+00.001062,+00.001060,-00.000443
+078.246,+000.084,+179.324,+0.364,+0.402,-0.900,+00.2160,-00.1650,+10.1310,+00.001103,+00.005297,-00.004875
+078.245,+000.086,+179.325,-0.174,+0.057,-0.706,+00.1150,-00.1550,+10.0720,+00.001057,+00.001543,-00.002243
+078.246,+000.084,+179.324,+0.358,+0.400,-0.879,+00.1590,-00.5830,+09.9760,+00.001254,+00.006737,-00.005266
+078.246,+000.083,+179.323,-0.026,-0.050,-0.787,+00.1880,-00.5040,+09.9880,+00.001053,+00.005808,-00.001241
+078.246,+000.086,+179.322,+0.294,+0.520,-0.833,+00.2660,-00.5160,+10.2380,-00.002738,+00.007652,-00.006221
+078.244,+000.085,+179.325,+0.122,-0.054,-0.852,+00.3230,-00.2100,+10.0810,+00.004587,-00.005370,-00.000875
+078.244,+000.085,+179.323,+0.070,+0.607,-0.720,+00.6970,+00.3400,+10.0180,-00.001885,+00.008135,-00.001330
+078.244,+000.087,+179.324,+0.234,-0.015,-0.902,+00.0340,-00.1430,+10.0360,-00.003456,-00.001947,-00.002022
+078.244,+000.083,+179.325,-0.232,+0.312,-0.622,-00.2990,+00.1830,+10.1120,+00.000780,-00.004359,-00.001776
+078.244,+000.083,+179.322,+0.355,+0.151,-0.931,+00.2310,-00.2140,+10.0580,-00.003201,+00.007200,+00.002051
+078.245,+000.088,+179.325,-0.212,+0.125,-0.677,+00.0170,-00.2900,+10.1230,-00.002354,-00.007027,+00.000404
+078.244,+000.081,+179.326,+0.382,+0.261,-0.934,-00.4990,-00.5450,+10.0810,+00.008499,+00.002035,+00.003239
+078.246,+000.084,+179.324,-0.119,-0.004,-0.731,-00.0540,-00.3120,+09.9380,+00.004185,+00.005772,+00.000552
+078.247,+000.086,+179.326,+0.357,+0.396,-0.898,+00.4630,-00.2450,+10.1270,+00.001780,-00.002639,-00.001495
+078.246,+000.084,+179.328,+0.013,-0.053,-0.808,-00.5800,-00.0990,+10.0020,+00.005027,-00.005601,+00.000287
+078.246,+000.084,+179.323,+0.270,+0.550,-0.842,+00.0330,-00.3970,+09.9340,-00.006421,+00.012066,-00.001853
+078.246,+000.087,+179.325,+0.122,-0.060,-0.851,+00.0230,+00.5120,+10.0520,-00.008949,-00.000424,-00.001269
+078.247,+000.086,+179.326,-0.124,+0.524,-0.644,+00.0290,-00.5840,+10.0460,+00.000843,-00.014779,-00.000432
+078.247,+000.082,+179.325,+0.282,+0.049,-0.918,-00.0310,-00.4330,+10.0170,+00.001793,+00.008993,-00.000749
+078.245,+000.087,+179.327,-0.224,+0.347,-0.638,+00.7910,-00.3500,+10.2110,+00.000273,-00.003191,+00.002303
+078.245,+000.084,+179.328,+0.348,+0.136,-0.931,+00.4090,-00.0260,+10.0710,+00.007748,-00.009782,+00.002527
+078.245,+000.083,+179.327,-0.211,+0.150,-0.676,-00.1290,+00.7350,+10.0940,-00.000087,+00.003804,+00.001762
+078.246,+000.085,+179.328,+0.382,+0.206,-0.933,+00.0410,-00.1050,+09.9960,+00.000866,-00.002038,+00.001606
+078.244,+000.085,+179.329,-0.152,+0.027,-0.709,+00.1050,-00.0520,+10.2480,-00.001146,-00.006437,+00.001659
+078.246,+000.082,+179.326,+0.370,+0.350,-0.899,-00.2240,-00.7770,+10.1570,+00.000569,+00.003190,-00.003204
+078.244,+000.083,+179.327,+0.082,-0.060,-0.828,+00.4780,-00.5900,+09.9860,-00.001476,+00.001839,+00.001358
+078.245,+000.084,+179.327,+0.145,+0.601,-0.765,+00.1880,+00.0560,+09.9250,+00.001164,-00.001333,-00.001243
+078.244,+000.081,+179.328,+0.168,-0.037,-0.883,-00.2730,-00.0820,+10.0000,+00.004120,-00.003843,-00.000218
+078.245,+000.083,+179.327,-0.040,+0.574,-0.681,+00.3990,+00.4510,+09.9860,-00.003421,+00.003285,-00.004560
+078.243,+000.084,+179.329,+0.267,+0.028,-0.908,+00.1230,+00.3480,+10.0060,+00.001647,-00.005387,+00.001002
+078.243,+000.081,+179.327,-0.183,+0.427,-0.631,-00.3700,+00.0520,+10.0860,-00.002122,-00.001666,+00.000545
+078.243,+000.081,+179.326,+0.335,+0.083,-0.953,+00.0690,-00.1050,+10.1090,-00.000287,+00.001364,+00.002978
+078.241,+000.085,+179.327,-0.238,+0.224,-0.653,-00.2230,-00.2460,+10.0260,+00.000498,-00.011053,+00.003739
+078.244,+000.080,+179.325,+0.360,+0.184,-0.930,-00.0430,-00.3230,+10.0850,+00.002009,+00.001888,+00.003208
